DATAFLOW,FREQ,REF_AREA,DATA_TYPE,AGE,SEX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_AGE,NOTE_SEX,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y56,2,1971,24574,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y56,9,1971,47471,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y57,1,1971,22217,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y57,2,1971,23871,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y57,9,1971,46088,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y58,1,1971,23136,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y58,2,1971,24643,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y58,9,1971,47779,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y59,1,1971,22795,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y59,2,1971,24019,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y59,9,1971,46814,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y6,1,1971,25386,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y6,2,1971,24245,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y6,9,1971,49631,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y60,1,1971,23111,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y60,2,1971,24663,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y60,9,1971,47774,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y61,1,1971,21130,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y61,2,1971,23395,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y61,9,1971,44525,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y62,1,1971,21573,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y62,2,1971,24297,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y62,9,1971,45870,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y63,1,1971,19318,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y63,2,1971,21522,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y63,9,1971,40840,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y64,1,1971,18766,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y64,2,1971,21633,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y64,9,1971,40399,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y65,1,1971,18064,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y65,2,1971,20455,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y65,9,1971,38519,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y66,1,1971,17275,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y66,2,1971,20338,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y66,9,1971,37613,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y67,1,1971,15408,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y67,2,1971,18542,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y67,9,1971,33950,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y68,1,1971,15696,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y68,2,1971,19189,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y68,9,1971,34885,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y69,1,1971,15346,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y69,2,1971,18041,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y69,9,1971,33387,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y7,1,1971,23814,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y7,2,1971,22673,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y7,9,1971,46487,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y70,1,1971,14343,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y70,2,1971,18256,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y70,9,1971,32599,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y71,1,1971,11777,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y71,2,1971,16059,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y71,9,1971,27836,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y72,1,1971,10309,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y72,2,1971,14769,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y72,9,1971,25078,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y73,1,1971,10048,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y73,2,1971,14257,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y73,9,1971,24305,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y74,1,1971,9197,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y74,2,1971,14048,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y74,9,1971,23245,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y75,1,1971,7642,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y75,2,1971,12236,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y75,9,1971,19878,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y76,1,1971,7754,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y76,2,1971,12287,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y76,9,1971,20041,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y77,1,1971,7318,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y77,2,1971,11114,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y77,9,1971,18432,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y78,1,1971,6720,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y78,2,1971,10333,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y78,9,1971,17053,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y79,1,1971,6236,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y79,2,1971,9382,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y79,9,1971,15618,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y8,1,1971,22776,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y8,2,1971,21725,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y8,9,1971,44501,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y80,1,1971,5052,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y80,2,1971,7161,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y80,9,1971,12213,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y81,1,1971,4493,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y81,2,1971,6544,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y81,9,1971,11037,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y82,1,1971,3955,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y82,2,1971,5918,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y82,9,1971,9873,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y83,1,1971,3437,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y83,2,1971,5289,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y83,9,1971,8726,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y84,1,1971,2951,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y84,2,1971,4669,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y84,9,1971,7620,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y85,1,1971,2498,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y85,2,1971,4064,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y85,9,1971,6562,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y86,1,1971,2082,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y86,2,1971,3489,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y86,9,1971,5571,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y87,1,1971,1712,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y87,2,1971,2953,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y87,9,1971,4665,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y88,1,1971,1383,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y88,2,1971,2461,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y88,9,1971,3844,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y89,1,1971,1096,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y89,2,1971,2016,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y89,9,1971,3112,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y9,1,1971,22945,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y9,2,1971,21826,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y9,9,1971,44771,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y90,1,1971,854,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y90,2,1971,1617,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y90,9,1971,2471,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y91,1,1971,651,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y91,2,1971,1270,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y91,9,1971,1921,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y92,1,1971,482,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y92,2,1971,974,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y92,9,1971,1456,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y93,1,1971,346,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y93,2,1971,727,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y93,9,1971,1073,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y94,1,1971,243,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y94,2,1971,535,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y94,9,1971,778,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y95,1,1971,165,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y95,2,1971,385,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y95,9,1971,550,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y96,1,1971,111,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y96,2,1971,265,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y96,9,1971,376,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y97,1,1971,74,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y97,2,1971,178,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y97,9,1971,252,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y98,1,1971,48,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y98,2,1971,117,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y98,9,1971,165,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y99,1,1971,30,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y99,2,1971,74,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE1,JAN,Y99,9,1971,104,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,TOTAL,1,1971,385706,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,TOTAL,2,1971,393402,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,TOTAL,9,1971,779108,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y_GE100,1,1971,8,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y_GE100,2,1971,17,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y_GE100,9,1971,25,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y0,1,1971,5185,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y0,2,1971,4721,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y0,9,1971,9906,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y1,1,1971,5351,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y1,2,1971,5142,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y1,9,1971,10493,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y10,1,1971,5705,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y10,2,1971,5359,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y10,9,1971,11064,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y11,1,1971,5319,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y11,2,1971,5012,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y11,9,1971,10331,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y12,1,1971,5232,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y12,2,1971,4795,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y12,9,1971,10027,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y13,1,1971,4999,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y13,2,1971,4910,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y13,9,1971,9909,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y14,1,1971,5376,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y14,2,1971,5007,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y14,9,1971,10383,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y15,1,1971,5333,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y15,2,1971,4941,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y15,9,1971,10274,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y16,1,1971,5187,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y16,2,1971,5042,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y16,9,1971,10229,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y17,1,1971,5221,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y17,2,1971,4870,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y17,9,1971,10091,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y18,1,1971,5017,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y18,2,1971,4937,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y18,9,1971,9954,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y19,1,1971,5425,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y19,2,1971,5061,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y19,9,1971,10486,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y2,1,1971,5324,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y2,2,1971,5076,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y2,9,1971,10400,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y20,1,1971,5835,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y20,2,1971,5458,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y20,9,1971,11293,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y21,1,1971,5693,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y21,2,1971,5543,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y21,9,1971,11236,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y22,1,1971,6295,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y22,2,1971,6059,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y22,9,1971,12354,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y23,1,1971,5650,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y23,2,1971,5471,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y23,9,1971,11121,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y24,1,1971,5527,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y24,2,1971,5489,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y24,9,1971,11016,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y25,1,1971,4524,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y25,2,1971,4518,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y25,9,1971,9042,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y26,1,1971,4680,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y26,2,1971,4761,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y26,9,1971,9441,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y27,1,1971,4957,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y27,2,1971,5064,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y27,9,1971,10021,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y28,1,1971,4679,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y28,2,1971,4795,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y28,9,1971,9474,,,,,,,,,
IT1:164_346_DF_DCIS_RICPOPRES1971_1(1.0),A,ITE2,JAN,Y29,1,1971,4972,,,,,,,,,
