"code","province","age_class","male","female","total"
"035","Reggio nell'Emilia","75-79",2402,2905,5307
"035","Reggio nell'Emilia","80-84",1122,1529,2651
"035","Reggio nell'Emilia","85+",467,801,1268
"036","Modena","0",3515,3324,6839
"036","Modena","1-4",16264,15288,31552
"036","Modena","5-9",18786,17981,36767
"036","Modena","10-14",21088,20430,41518
"036","Modena","15-19",21127,20062,41189
"036","Modena","20-24",22394,21230,43624
"036","Modena","25-29",22860,22792,45652
"036","Modena","30-34",16751,17024,33775
"036","Modena","35-39",19825,20140,39965
"036","Modena","40-44",19014,18682,37696
"036","Modena","45-49",15906,15453,31359
"036","Modena","50-54",12894,13906,26800
"036","Modena","55-59",10469,12277,22746
"036","Modena","60-64",9400,10613,20013
"036","Modena","65-69",7546,8531,16077
"036","Modena","70-74",4995,5720,10715
"036","Modena","75-79",3040,3833,6873
"036","Modena","80-84",1468,1863,3331
"036","Modena","85+",604,1024,1628
"037","Bologna","0",4264,4160,8424
"037","Bologna","1-4",20319,19561,39880
"037","Bologna","5-9",24910,23861,48771
"037","Bologna","10-14",28752,27867,56619
"037","Bologna","15-19",28338,27726,56064
"037","Bologna","20-24",31650,30789,62439
"037","Bologna","25-29",33634,34521,68155
"037","Bologna","30-34",25811,27284,53095
"037","Bologna","35-39",31248,33034,64282
"037","Bologna","40-44",30512,31329,61841
"037","Bologna","45-49",25301,26889,52190
"037","Bologna","50-54",21199,24068,45267
"037","Bologna","55-59",18696,22202,40898
"037","Bologna","60-64",16223,19365,35588
"037","Bologna","65-69",12900,15679,28579
"037","Bologna","70-74",8725,10924,19649
"037","Bologna","75-79",5531,7189,12720
"037","Bologna","80-84",2626,3750,6376
"037","Bologna","85+",1087,1983,3070
"038","Ferrara","0",3314,3122,6436
"038","Ferrara","1-4",14926,14309,29235
"038","Ferrara","5-9",17106,16385,33491
"038","Ferrara","10-14",18902,18378,37280
"038","Ferrara","15-19",18293,17976,36269
"038","Ferrara","20-24",18850,18103,36953
"038","Ferrara","25-29",18876,18924,37800
"038","Ferrara","30-34",13916,14345,28261
"038","Ferrara","35-39",15751,16578,32329
"038","Ferrara","40-44",15322,15247,30569
"038","Ferrara","45-49",12649,12850,25499
"038","Ferrara","50-54",10182,10818,21000
"038","Ferrara","55-59",8366,9617,17983
"038","Ferrara","60-64",7134,8253,15387
"038","Ferrara","65-69",6094,6753,12847
"038","Ferrara","70-74",4057,4581,8638
"038","Ferrara","75-79",2982,3333,6315
"038","Ferrara","80-84",1288,1609,2897
"038","Ferrara","85+",520,849,1369
"039","Ravenna","0",1909,1823,3732
"039","Ravenna","1-4",8588,8319,16907
"039","Ravenna","5-9",9569,9211,18780
"039","Ravenna","10-14",11142,10781,21923
"039","Ravenna","15-19",11064,10977,22041
"039","Ravenna","20-24",12373,11876,24249
"039","Ravenna","25-29",12836,12793,25629
"039","Ravenna","30-34",9273,9544,18817
"039","Ravenna","35-39",11918,11746,23664
"039","Ravenna","40-44",11311,11333,22644
"039","Ravenna","45-49",9385,9294,18679
"039","Ravenna","50-54",8048,8527,16575
"039","Ravenna","55-59",7189,8262,15451
"039","Ravenna","60-64",6398,7414,13812
"039","Ravenna","65-69",5683,6378,12061
"039","Ravenna","70-74",4031,4649,8680
"039","Ravenna","75-79",2737,3309,6046
"039","Ravenna","80-84",1358,1849,3207
"039","Ravenna","85+",743,1101,1844
"040","Forlì","0",3968,3791,7759
"040","Forlì","1-4",17411,16702,34113
"040","Forlì","5-9",20570,19797,40367
"040","Forlì","10-14",22531,21992,44523
"040","Forlì","15-19",20901,20497,41398
"040","Forlì","20-24",21744,20905,42649
"040","Forlì","25-29",21223,21432,42655
"040","Forlì","30-34",15330,15519,30849
"040","Forlì","35-39",18191,18662,36853
"040","Forlì","40-44",17426,17299,34725
"040","Forlì","45-49",13438,13774,27212
"040","Forlì","50-54",11576,12256,23832
"040","Forlì","55-59",9709,11602,21311
"040","Forlì","60-64",8489,10069,18558
"040","Forlì","65-69",7524,8592,16116
"040","Forlì","70-74",5342,5954,11296
"040","Forlì","75-79",3322,3717,7039
"040","Forlì","80-84",1536,1956,3492
"040","Forlì","85+",727,989,1716
"041","Pesaro Urbino","0",2787,2667,5454
"041","Pesaro Urbino","1-4",12290,11941,24231
"041","Pesaro Urbino","5-9",14114,13227,27341
"041","Pesaro Urbino","10-14",15609,15086,30695
"041","Pesaro Urbino","15-19",15217,14597,29814
"041","Pesaro Urbino","20-24",16202,14315,30517
"041","Pesaro Urbino","25-29",14992,14423,29415
"041","Pesaro Urbino","30-34",10287,10283,20570
"041","Pesaro Urbino","35-39",12861,12516,25377
"041","Pesaro Urbino","40-44",11551,11250,22801
"041","Pesaro Urbino","45-49",9396,9659,19055
"041","Pesaro Urbino","50-54",8043,8645,16688
"041","Pesaro Urbino","55-59",6429,8022,14451
"041","Pesaro Urbino","60-64",5804,6726,12530
"041","Pesaro Urbino","65-69",5112,6009,11121
"041","Pesaro Urbino","70-74",3570,4124,7694
"041","Pesaro Urbino","75-79",2278,2542,4820
"041","Pesaro Urbino","80-84",1120,1225,2345
"041","Pesaro Urbino","85+",414,602,1016
"042","Ancona","0",3158,2994,6152
"042","Ancona","1-4",13166,12302,25468
"042","Ancona","5-9",15429,14891,30320
"042","Ancona","10-14",17428,17259,34687
"042","Ancona","15-19",16962,17014,33976
"042","Ancona","20-24",17856,17541,35397
"042","Ancona","25-29",17944,17594,35538
"042","Ancona","30-34",12665,13271,25936
"042","Ancona","35-39",14608,15800,30408
"042","Ancona","40-44",14408,14994,29402
"042","Ancona","45-49",11655,12455,24110
"042","Ancona","50-54",9831,11380,21211
"042","Ancona","55-59",8020,10473,18493
"042","Ancona","60-64",7197,9017,16214
"042","Ancona","65-69",5921,7370,13291
"042","Ancona","70-74",4025,4913,8938
"042","Ancona","75-79",2379,3081,5460
"042","Ancona","80-84",1230,1635,2865
"042","Ancona","85+",451,826,1277
"043","Macerata","0",2471,2516,4987
"043","Macerata","1-4",10067,9730,19797
"043","Macerata","5-9",11247,10963,22210
"043","Macerata","10-14",13733,13656,27389
"043","Macerata","15-19",13238,13207,26445
"043","Macerata","20-24",13793,13310,27103
"043","Macerata","25-29",12783,13078,25921
"043","Macerata","30-34",9011,9517,18528
"043","Macerata","35-39",11360,11777,23137
"043","Macerata","40-44",10887,11257,22144
"043","Macerata","45-49",8587,9172,17759
"043","Macerata","50-54",7092,8153,15245
"043","Macerata","55-59",5724,7787,13511
"043","Macerata","60-64",5037,6694,11731
"043","Macerata","65-69",4474,5648,10122
"043","Macerata","70-74",3224,3839,7063
"043","Macerata","75-79",2032,2426,4458
"043","Macerata","80-84",1050,1286,2336
"043","Macerata","85+",445,641,1086
"044","Ascoli Piceno","0",2896,2780,5676
"044","Ascoli Piceno","1-4",11482,11144,22626
"044","Ascoli Piceno","5-9",12820,12308,25128
"044","Ascoli Piceno","10-14",15518,15259,30777
"044","Ascoli Piceno","15-19",15304,14846,30150
"044","Ascoli Piceno","20-24",15570,15138,30708
"044","Ascoli Piceno","25-29",14504,14780,29284
"044","Ascoli Piceno","30-34",9885,10291,20176
"044","Ascoli Piceno","35-39",11388,12142,23530
"044","Ascoli Piceno","40-44",11188,11834,23022
"044","Ascoli Piceno","45-49",8866,9717,18583
"044","Ascoli Piceno","50-54",7420,8846,16266
"044","Ascoli Piceno","55-59",5815,8153,13968
"044","Ascoli Piceno","60-64",5129,7166,12295
"044","Ascoli Piceno","65-69",4679,6066,10745
"044","Ascoli Piceno","70-74",3564,4234,7798
"044","Ascoli Piceno","75-79",2123,2559,4682
"044","Ascoli Piceno","80-84",1115,1338,2453
"044","Ascoli Piceno","85+",540,674,1214
"045","Massa-Carrara","0",1562,1477,3039
"045","Massa-Carrara","1-4",7202,6750,13952
"045","Massa-Carrara","5-9",7881,7611,15492
"045","Massa-Carrara","10-14",9186,8735,17921
"045","Massa-Carrara","15-19",8639,8227,16866
"045","Massa-Carrara","20-24",9144,8919,18063
"045","Massa-Carrara","25-29",8808,8966,17774
"045","Massa-Carrara","30-34",6170,6636,12806
"045","Massa-Carrara","35-39",7490,7442,14932
"045","Massa-Carrara","40-44",7290,7400,14690
"045","Massa-Carrara","45-49",6248,6584,12832
"045","Massa-Carrara","50-54",5093,5842,10935
"045","Massa-Carrara","55-59",4079,5426,9405
"045","Massa-Carrara","60-64",3773,4645,8418
"045","Massa-Carrara","65-69",3053,3501,6554
"045","Massa-Carrara","70-74",2272,2529,4801
"045","Massa-Carrara","75-79",1537,1744,3281
"045","Massa-Carrara","80-84",800,914,1714
"045","Massa-Carrara","85+",374,498,872
"046","Lucca","0",2477,2351,4828
"046","Lucca","1-4",11004,10737,21741
"046","Lucca","5-9",13588,13005,26593
"046","Lucca","10-14",15088,14621,29709
"046","Lucca","15-19",14086,13928,28014
"046","Lucca","20-24",14832,14775,29607
"046","Lucca","25-29",14605,15374,29979
"046","Lucca","30-34",10304,11323,21627
"046","Lucca","35-39",12563,13493,26056
"046","Lucca","40-44",13762,14534,28296
"046","Lucca","45-49",11870,13109,24979
"046","Lucca","50-54",9926,11896,21822
"046","Lucca","55-59",7892,10719,18611
"046","Lucca","60-64",6809,9581,16390
"046","Lucca","65-69",6030,8051,14081
"046","Lucca","70-74",4747,6116,10863
"046","Lucca","75-79",3354,4298,7652
"046","Lucca","80-84",1694,2275,3969
"046","Lucca","85+",799,1283,2082
"047","Pistoia","0",1425,1354,2779
"047","Pistoia","1-4",6388,6127,12515
"047","Pistoia","5-9",7306,6951,14257
"047","Pistoia","10-14",8545,8105,16650
"047","Pistoia","15-19",8121,7941,16062
"047","Pistoia","20-24",8703,8367,17070
"047","Pistoia","25-29",9285,9279,18564
"047","Pistoia","30-34",6584,6780,13364
"047","Pistoia","35-39",8255,8575,16830
"047","Pistoia","40-44",8437,8695,17132
"047","Pistoia","45-49",7458,7725,15183
"047","Pistoia","50-54",6245,7033,13278
"047","Pistoia","55-59",5399,6479,11878
"047","Pistoia","60-64",5020,5832,10852
"047","Pistoia","65-69",4130,4750,8880
"047","Pistoia","70-74",3120,3464,6584
"047","Pistoia","75-79",2135,2335,4470
"047","Pistoia","80-84",1010,1165,2175
"047","Pistoia","85+",439,620,1059
"048","Firenze","0",5309,5116,10425
"048","Firenze","1-4",24704,23574,48278
"048","Firenze","5-9",30217,28419,58636
"048","Firenze","10-14",33163,32163,65326
"048","Firenze","15-19",30776,31197,61973
"048","Firenze","20-24",35080,35499,70579
"048","Firenze","25-29",38056,39743,77799
"048","Firenze","30-34",29073,30677,59750
"048","Firenze","35-39",33904,36905,70809
"048","Firenze","40-44",35476,37899,73375
"048","Firenze","45-49",31181,33780,64961
"048","Firenze","50-54",27862,31901,59763
"048","Firenze","55-59",23594,29257,52851
"048","Firenze","60-64",21550,26094,47644
"048","Firenze","65-69",16977,20500,37467
"048","Firenze","70-74",12544,14837,27381
"048","Firenze","75-79",7897,10054,17951
"048","Firenze","80-84",3343,4550,7893
"048","Firenze","85+",1398,2041,3439
"049","Livorno","0",1759,1619,3378
"049","Livorno","1-4",8671,7954,16625
"049","Livorno","5-9",10521,10207,20728
"049","Livorno","10-14",10987,10639,21626
"049","Livorno","15-19",9890,9502,19392
"049","Livorno","20-24",11521,10990,22511
"049","Livorno","25-29",12706,12185,24891
"049","Livorno","30-34",10230,10156,20386
"049","Livorno","35-39",11324,11099,22423
"049","Livorno","40-44",11313,11378,22691
"049","Livorno","45-49",9434,9626,19060
"049","Livorno","50-54",7753,8688,16441
"049","Livorno","55-59",6589,7815,14420
"049","Livorno","60-64",5619,6657,12276
"049","Livorno","65-69",4592,5486,10078
"049","Livorno","70-74",3295,4067,7362
"049","Livorno","75-79",2047,2590,4637
"049","Livorno","80-84",951,1321,2272
"049","Livorno","85+",356,731,1087
"050","Pisa","0",2102,2068,4170
"050","Pisa","1-4",10107,9711,19818
"050","Pisa","5-9",12074,11658,23732
"050","Pisa","10-14",13240,12728,25968
"050","Pisa","15-19",12642,12210,24852
"050","Pisa","20-24",14001,13459,27460
"050","Pisa","25-29",14758,14543,29301
"050","Pisa","30-34",11028,11034,22062
"050","Pisa","35-39",12826,12943,25769
"050","Pisa","40-44",13046,13962,27008
"050","Pisa","45-49",12011,12249,24260
"050","Pisa","50-54",10185,11258,21443
"050","Pisa","55-59",8695,10383,19078
"050","Pisa","60-64",7655,8988,16643
"050","Pisa","65-69",6601,7658,14259
"050","Pisa","70-74",5220,5775,10995
"050","Pisa","75-79",3493,3839,7332
"050","Pisa","80-84",1729,1984,3713
"050","Pisa","85+",749,992,1741
"051","Arezzo","0",2570,2490,5060
"051","Arezzo","1-4",11404,11107,22511
"051","Arezzo","5-9",12322,11709,24031
"051","Arezzo","10-14",14149,13774,27923
"051","Arezzo","15-19",13992,13022,27014
"051","Arezzo","20-24",14975,13867,28842
"051","Arezzo","25-29",14711,14304,29015
"051","Arezzo","30-34",10556,10279,20835
"051","Arezzo","35-39",12477,12093,24570
"051","Arezzo","40-44",12200,11575,23775
"051","Arezzo","45-49",10084,9839,19923
"051","Arezzo","50-54",8593,9152,17745
"051","Arezzo","55-59",7384,8167,15551
"051","Arezzo","60-64",6880,7621,14501
"051","Arezzo","65-69",5505,6156,11661
"051","Arezzo","70-74",4011,4258,8269
"051","Arezzo","75-79",2650,2655,5305
"051","Arezzo","80-84",1075,1152,2227
"051","Arezzo","85+",379,528,907
"052","Siena","0",1780,1617,3397
"052","Siena","1-4",8021,7684,15705
"052","Siena","5-9",8769,8392,17161
"052","Siena","10-14",10359,10217,20576
"052","Siena","15-19",10486,10108,20594
"052","Siena","20-24",11601,11045,22646
"052","Siena","25-29",12195,12139,24334
"052","Siena","30-34",8931,8847,17778
"052","Siena","35-39",10888,11035,21923
"052","Siena","40-44",11175,10749,21924
"052","Siena","45-49",9396,9372,18768
"052","Siena","50-54",8125,8419,16544
"052","Siena","55-59",6806,7777,14583
"052","Siena","60-64",6715,7183,13898
"052","Siena","65-69",6267,6111,12378
"052","Siena","70-74",4036,4038,8074
"052","Siena","75-79",2483,2431,4914
"052","Siena","80-84",1048,1173,2221
"052","Siena","85+",352,497,849
"053","Grosseto","0",1567,1472,3039
"053","Grosseto","1-4",7105,6766,13871
"053","Grosseto","5-9",7735,7617,15352
"053","Grosseto","10-14",8885,8587,17472
"053","Grosseto","15-19",8483,7965,16482
"053","Grosseto","20-24",9296,8917,18244
"053","Grosseto","25-29",9682,9353,19035
"053","Grosseto","30-34",7166,6839,14005
"053","Grosseto","35-39",8555,8010,16565
"053","Grosseto","40-44",8225,7665,15890
"053","Grosseto","45-49",6966,6418,13384
"053","Grosseto","50-54",5841,5716,11557
"053","Grosseto","55-59",4914,5272,10186
"053","Grosseto","60-64",4571,4719,9290
"053","Grosseto","65-69",3860,3816,7665
"053","Grosseto","70-74",2539,2328,4866
"053","Grosseto","75-79",1639,1517,3156
"053","Grosseto","80-84",757,783,1540
"053","Grosseto","85+",317,383,698
"054","Perugia","0",4655,4428,9083
"054","Perugia","1-4",20547,19414,39961
"054","Perugia","5-9",23021,22000,45021
"054","Perugia","10-14",26244,25743,51987
"054","Perugia","15-19",25750,25102,50852
"054","Perugia","20-24",26990,26006,52996
"054","Perugia","25-29",27044,26764,53808
"054","Perugia","30-34",19193,18790,37983
"054","Perugia","35-39",21532,21084,42616
"054","Perugia","40-44",20039,19705,39744
"054","Perugia","45-49",16135,16299,32434
"054","Perugia","50-54",13921,14763,28684
"054","Perugia","55-59",11753,13706,25459
"054","Perugia","60-64",11026,12432,23458
"054","Perugia","65-69",9294,9981,19275
"054","Perugia","70-74",6356,6588,12944
"054","Perugia","75-79",4354,4418,8772
"054","Perugia","80-84",2043,2291,4334
"054","Perugia","85+",878,1074,1952
"055","Terni","0",1636,1581,3217
"055","Terni","1-4",7552,7075,14627
"055","Terni","5-9",8544,8312,16856
"055","Terni","10-14",9849,9369,19218
"055","Terni","15-19",9090,8739,17829
"055","Terni","20-24",9690,9675,19365
"055","Terni","25-29",10091,10349,20440
"055","Terni","30-34",7531,7560,15091
"055","Terni","35-39",8966,8521,17487
"055","Terni","40-44",8265,7688,15953
"055","Terni","45-49",6553,6300,12853
"055","Terni","50-54",5604,5876,11480
"055","Terni","55-59",4717,5325,10042
"055","Terni","60-64",4449,4970,9419
"055","Terni","65-69",3634,3934,7568
"055","Terni","70-74",2559,2596,5155
"055","Terni","75-79",1686,1724,3410
"055","Terni","80-84",855,842,1697
"055","Terni","85+",404,434,838
"056","Viterbo","0",2162,2004,4166
"056","Viterbo","1-4",9680,8996,18676
"056","Viterbo","5-9",10387,10019,20406
"056","Viterbo","10-14",11083,10593,21676
"056","Viterbo","15-19",11103,10480,21583
"056","Viterbo","20-24",11523,11140,22663
"056","Viterbo","25-29",11602,11501,23103
"056","Viterbo","30-34",8303,8155,16458
"056","Viterbo","35-39",9409,8936,18345
"056","Viterbo","40-44",9078,8728,17806
"056","Viterbo","45-49",7385,7127,14512
"056","Viterbo","50-54",6541,6675,13216
"056","Viterbo","55-59",5408,6325,11733
"056","Viterbo","60-64",5249,5912,11161
"056","Viterbo","65-69",4721,5094,9815
"056","Viterbo","70-74",3168,3136,6304
"056","Viterbo","75-79",2088,1964,4052
"056","Viterbo","80-84",1065,1075,2140
"056","Viterbo","85+",412,488,900
"057","Rieti","0",1607,1523,3130
"057","Rieti","1-4",6980,6465,13445
"057","Rieti","5-9",7320,7014,14334
"057","Rieti","10-14",8322,7920,16242
"057","Rieti","15-19",8131,7216,15347
"057","Rieti","20-24",7947,7377,15324
"057","Rieti","25-29",7613,7513,15126
"057","Rieti","30-34",5321,5264,10585
"057","Rieti","35-39",6430,6165,12595
"057","Rieti","40-44",5890,5576,11466
"057","Rieti","45-49",4994,4886,9880
"057","Rieti","50-54",4280,4563,8843
"057","Rieti","55-59",3619,4434,8053
"057","Rieti","60-64",3572,4121,7693
"057","Rieti","65-69",3396,3504,6900
"057","Rieti","70-74",2482,2295,4777
"057","Rieti","75-79",1698,1562,3260
"057","Rieti","80-84",819,720,1539
"057","Rieti","85+",349,369,718
"058","Roma","0",17569,16744,34313
"058","Roma","1-4",74554,70811,145365
"058","Roma","5-9",89222,85510,174732
"058","Roma","10-14",94503,92009,186512
"058","Roma","15-19",84853,89190,174043
"058","Roma","20-24",88713,94870,183583
"058","Roma","25-29",94316,100202,194518
"058","Roma","30-34",70178,77308,147486
"058","Roma","35-39",82456,89425,171881
"058","Roma","40-44",83422,84031,167453
"058","Roma","45-49",67766,69449,137215
"058","Roma","50-54",56577,61100,117677
"058","Roma","55-59",43659,52196,95855
"058","Roma","60-64",35488,43641,79129
"058","Roma","65-69",26611,33488,60099
"058","Roma","70-74",17075,22237,39312
"058","Roma","75-79",10194,14461,24655
"058","Roma","80-84",4671,7374,12045
"058","Roma","85+",2068,3729,5797
"059","Latina","0",3394,3192,6586
"059","Latina","1-4",14857,13921,28778
"059","Latina","5-9",13571,13223,26794
"059","Latina","10-14",15726,15010,30736
"059","Latina","15-19",14254,13915,28169
"059","Latina","20-24",13090,12968,26058
"059","Latina","25-29",12152,12300,24452
"059","Latina","30-34",8389,8643,17032
"059","Latina","35-39",9818,9306,19124
"059","Latina","40-44",9231,8345,17576
"059","Latina","45-49",7092,6607,13699
"059","Latina","50-54",5602,5829,11431
"059","Latina","55-59",4012,5186,9267
"059","Latina","60-64",3501,4667,8164
"059","Latina","65-69",3194,3860,7054
"059","Latina","70-74",2191,2318,4509
"059","Latina","75-79",1316,1518,2834
"059","Latina","80-84",581,749,1330
"059","Latina","85+",223,363,586
"060","Frosinone","0",5176,4829,10005
"060","Frosinone","1-4",22024,21141,43165
"060","Frosinone","5-9",20201,19674,39875
"060","Frosinone","10-14",24027,22759,46786
"060","Frosinone","15-19",24158,23052,47210
"060","Frosinone","20-24",22629,21827,44456
"060","Frosinone","25-29",20035,20419,40454
"060","Frosinone","30-34",13380,13607,26987
"060","Frosinone","35-39",14881,15482,30363
"060","Frosinone","40-44",14401,14577,28978
"060","Frosinone","45-49",11149,11985,23134
"060","Frosinone","50-54",9093,10931,20024
"060","Frosinone","55-59",6806,10207,17013
"060","Frosinone","60-64",6492,9524,16016
"060","Frosinone","65-69",5984,7858,13842
"060","Frosinone","70-74",4256,4814,9070
"060","Frosinone","75-79",3201,3431,6632
"060","Frosinone","80-84",1439,1776,3215
"060","Frosinone","85+",585,770,1355
"061","Caserta","0",7184,6688,13872
"061","Caserta","1-4",28715,27605,56320
"061","Caserta","5-9",30986,29606,60592
"061","Caserta","10-14",31594,30654,62248
"061","Caserta","15-19",29844,29306,59150
"061","Caserta","20-24",28087,28384,56471
"061","Caserta","25-29",24108,25737,49845
"061","Caserta","30-34",15743,17515,33258
"061","Caserta","35-39",18128,19828,37956
"061","Caserta","40-44",17453,18336,35789
"061","Caserta","45-49",15011,15942,30953
"061","Caserta","50-54",12477,14188,26665
"061","Caserta","55-59",9094,12329,21423
"061","Caserta","60-64",7992,11018,19010
"061","Caserta","65-69",6367,8552,14919
"061","Caserta","70-74",4846,6139,10985
"061","Caserta","75-79",3315,4218,7533
"061","Caserta","80-84",1349,1812,3161
"061","Caserta","85+",546,878,1424
"062","Benevento","0",3445,3253,6698
"062","Benevento","1-4",14574,13704,28278
"062","Benevento","5-9",14571,13747,28318
"062","Benevento","10-14",16873,16635,33508
"062","Benevento","15-19",17093,16554,33647
"062","Benevento","20-24",15941,16026,31967
"062","Benevento","25-29",13482,14744,28226
"062","Benevento","30-34",8599,9408,18007
"062","Benevento","35-39",10898,11522,22420
"062","Benevento","40-44",10388,10791,21179
"062","Benevento","45-49",8430,9006,17436
"062","Benevento","50-54",7135,8194,15329
"062","Benevento","55-59",4675,6851,11526
"062","Benevento","60-64",4516,6079,10595
"062","Benevento","65-69",4028,5328,9356
"062","Benevento","70-74",3135,3729,6864
"062","Benevento","75-79",2337,2673,5010
"062","Benevento","80-84",1068,1303,2371
"062","Benevento","85+",492,624,1116
"063","Napoli","0",26421,24770,51191
"063","Napoli","1-4",106487,101332,207819
"063","Napoli","5-9",108625,102405,211030
"063","Napoli","10-14",101367,98120,199487
"063","Napoli","15-19",93095,93036,186131
"063","Napoli","20-24",91385,92253,183638
"063","Napoli","25-29",86483,92219,178702
"063","Napoli","30-34",55475,60905,116380
"063","Napoli","35-39",62857,70206,133063
"063","Napoli","40-44",61250,65765,127015
"063","Napoli","45-49",51510,57810,109320
"063","Napoli","50-54",42095,50816,92911
"063","Napoli","55-59",34830,45982,80812
"063","Napoli","60-64",30345,41285,71630
"063","Napoli","65-69",19863,29630,49493
"063","Napoli","70-74",15915,21470,37385
"063","Napoli","75-79",11440,15245,26685
"063","Napoli","80-84",5185,7185,12370
"063","Napoli","85+",2427,3630,6057
"064","Avellino","0",5544,5295,10839
"064","Avellino","1-4",22842,21692,44534
"064","Avellino","5-9",23771,22380,46151
"064","Avellino","10-14",26928,25303,52231
"064","Avellino","15-19",26331,25715,52046
"064","Avellino","20-24",24351,24192,48543
"064","Avellino","25-29",20098,21474,41572
"064","Avellino","30-34",12925,14228,27153
"064","Avellino","35-39",15051,16077,31128
"064","Avellino","40-44",15199,15253,30452
"064","Avellino","45-49",12038,12461,24499
"064","Avellino","50-54",9982,11144,21126
"064","Avellino","55-59",6542,9534,16076
"064","Avellino","60-64",5846,8665,14511
"064","Avellino","65-69",5432,7203,12635
"064","Avellino","70-74",4468,5072,9540
"064","Avellino","75-79",3291,3767,7058
"064","Avellino","80-84",1579,1809,3388
"064","Avellino","85+",745,908,1653
"065","Salerno","0",10107,9346,19453
"065","Salerno","1-4",39788,37562,77350
"065","Salerno","5-9",40252,37828,78080
"065","Salerno","10-14",43571,41646,85217
"065","Salerno","15-19",42760,41599,84359
"065","Salerno","20-24",41484,41109,82593
"065","Salerno","25-29",34945,37145,72090
"065","Salerno","30-34",22153,24302,46455
"065","Salerno","35-39",25712,27978,53690
"065","Salerno","40-44",24964,26253,51217
"065","Salerno","45-49",20676,21981,42657
"065","Salerno","50-54",16295,18681,34976
"065","Salerno","55-59",12576,16912,29488
"065","Salerno","60-64",11140,14447,25587
"065","Salerno","65-69",8434,11044,19478
"065","Salerno","70-74",6990,8339,15329
"065","Salerno","75-79",5029,5868,10897
"065","Salerno","80-84",2339,2865,5204
"065","Salerno","85+",1182,1526,2708
"066","L'Aquila","0",3391,3252,6643
"066","L'Aquila","1-4",14563,13909,28472
"066","L'Aquila","5-9",14425,13546,27971
"066","L'Aquila","10-14",16983,16401,33384
"066","L'Aquila","15-19",17334,16657,33991
"066","L'Aquila","20-24",17512,17085,34597
"066","L'Aquila","25-29",15847,16395,32242
"066","L'Aquila","30-34",10470,11207,21677
"066","L'Aquila","35-39",11896,12428,24324
"066","L'Aquila","40-44",11716,12002,23718
"066","L'Aquila","45-49",9900,10234,20134
"066","L'Aquila","50-54",8193,9282,17475
"066","L'Aquila","55-59",6272,8536,14808
"066","L'Aquila","60-64",5836,7926,13762
"066","L'Aquila","65-69",5524,6557,12081
"066","L'Aquila","70-74",4298,4879,9177
"066","L'Aquila","75-79",2954,3253,6207
"066","L'Aquila","80-84",1403,1591,2994
"066","L'Aquila","85+",642,778,1420
"067","Teramo","0",2545,2396,4941
"067","Teramo","1-4",10640,10062,20702
"067","Teramo","5-9",11512,11079,22591
"067","Teramo","10-14",13758,13215,26973
"067","Teramo","15-19",13967,13356,27323
"067","Teramo","20-24",13354,12622,25976
"067","Teramo","25-29",11115,11480,22595
"067","Teramo","30-34",7643,7985,15628
"067","Teramo","35-39",8925,9123,18048
"067","Teramo","40-44",8682,8651,17333
"067","Teramo","45-49",7320,7585,14905
"067","Teramo","50-54",5916,7061,12977
"067","Teramo","55-59",4095,6096,10191
"067","Teramo","60-64",3907,5548,9455
"067","Teramo","65-69",3784,4744,8528
"067","Teramo","70-74",2931,3473,6404
"067","Teramo","75-79",2076,2214,4290
"067","Teramo","80-84",1067,1123,2190
"067","Teramo","85+",429,624,1053
"068","Pescara","0",2244,2197,4441
"068","Pescara","1-4",9428,8974,18402
"068","Pescara","5-9",10262,9691,19953
"068","Pescara","10-14",11780,11481,23261
"068","Pescara","15-19",11815,11447,23262
"068","Pescara","20-24",11397,11435,22832
"068","Pescara","25-29",10094,10414,20508
"068","Pescara","30-34",6850,7437,14287
"068","Pescara","35-39",7934,8434,16368
"068","Pescara","40-44",7775,8115,15890
"068","Pescara","45-49",6481,6657,13138
"068","Pescara","50-54",5447,6206,11653
"068","Pescara","55-59",3722,5134,8856
"068","Pescara","60-64",3392,4638,8030
"068","Pescara","65-69",3196,3964,7160
"068","Pescara","70-74",2600,2887,5487
"068","Pescara","75-79",1676,1954,3630
"068","Pescara","80-84",875,891,1766
"068","Pescara","85+",429,513,942
"069","Chieti","0",3963,3704,7667
"069","Chieti","1-4",16814,16106,32920
"069","Chieti","5-9",16506,16064,32570
"069","Chieti","10-14",19549,18712,38261
"069","Chieti","15-19",19891,19728,39619
"069","Chieti","20-24",18967,18912,37879
"069","Chieti","25-29",16480,17364,33844
"069","Chieti","30-34",12827,13915,26742
"069","Chieti","35-39",12844,14160,27004
"069","Chieti","40-44",12267,13381,25648
"069","Chieti","45-49",9593,11070,20857
"069","Chieti","50-54",8079,10072,18151
"069","Chieti","55-59",5718,9093,14811
"069","Chieti","60-64",5493,8286,13779
"069","Chieti","65-69",5226,7111,12337
"069","Chieti","70-74",4283,5457,9740
"069","Chieti","75-79",2724,3377,6101
"069","Chieti","80-84",1373,1727,3100
"069","Chieti","85+",556,839,1395
"070","Campobasso","0",3903,3760,7663
"070","Campobasso","1-4",17587,16326,33913
"070","Campobasso","5-9",16537,15429,31966
"070","Campobasso","10-14",20060,19439,39499
"070","Campobasso","15-19",21114,20324,41438
"070","Campobasso","20-24",19335,18859,38194
"070","Campobasso","25-29",16435,17053,33488
