"code","province","age_class","male","female","total"
"045","Massa E Carrara","60-64",3674,3661,7335
"045","Massa E Carrara","65-69",2683,2576,5259
"045","Massa E Carrara","70-74",2255,2112,4367
"045","Massa E Carrara","75-79",1411,1188,2599
"045","Massa E Carrara","80-84",599,581,1180
"045","Massa E Carrara","85+",250,256,506
"046","Lucca","0",4297,3979,8276
"046","Lucca","1-4",10856,10428,21284
"046","Lucca","5-9",17805,17243,35048
"046","Lucca","10-14",19273,19095,38368
"046","Lucca","15-19",17081,18131,35212
"046","Lucca","20-24",12955,16527,29482
"046","Lucca","25-29",10865,14290,25155
"046","Lucca","30-34",9449,12794,22243
"046","Lucca","35-39",8702,11234,19936
"046","Lucca","40-44",8363,10071,18434
"046","Lucca","45-49",8056,9047,17103
"046","Lucca","50-54",7359,8498,15857
"046","Lucca","55-59",7553,8341,15894
"046","Lucca","60-64",6335,7335,13670
"046","Lucca","65-69",4986,5583,10569
"046","Lucca","70-74",4344,4628,8972
"046","Lucca","75-79",2728,2711,5439
"046","Lucca","80-84",1213,1278,2491
"046","Lucca","85+",573,627,1200
"048","Firenze","0",12133,11701,23834
"048","Firenze","1-4",29989,29177,59166
"048","Firenze","5-9",49760,49423,98983
"048","Firenze","10-14",54010,52804,106814
"048","Firenze","15-19",48922,50284,99206
"048","Firenze","20-24",45303,47385,92688
"048","Firenze","25-29",38464,44360,82824
"048","Firenze","30-34",36390,40928,77318
"048","Firenze","35-39",32990,35580,68570
"048","Firenze","40-44",30142,31096,61238
"048","Firenze","45-49",28811,28503,57314
"048","Firenze","50-54",24578,24703,49281
"048","Firenze","55-59",24510,23543,48053
"048","Firenze","60-64",19302,19047,38349
"048","Firenze","65-69",14277,14415,28692
"048","Firenze","70-74",11712,11523,23235
"048","Firenze","75-79",6676,6322,12998
"048","Firenze","80-84",2582,2739,5321
"048","Firenze","85+",938,1132,2070
"049","Livorno","0",1565,1500,3065
"049","Livorno","1-4",4513,4474,8987
"049","Livorno","5-9",6295,6281,12576
"049","Livorno","10-14",6907,6896,13803
"049","Livorno","15-19",6647,6516,13163
"049","Livorno","20-24",7728,6133,13861
"049","Livorno","25-29",5400,5943,11343
"049","Livorno","30-34",5257,5381,10638
"049","Livorno","35-39",4856,4962,9818
"049","Livorno","40-44",4399,4392,8791
"049","Livorno","45-49",3884,3985,7869
"049","Livorno","50-54",3245,3429,6674
"049","Livorno","55-59",3263,3517,6780
"049","Livorno","60-64",2647,2964,5611
"049","Livorno","65-69",1849,2144,3993
"049","Livorno","70-74",1490,1814,3304
"049","Livorno","75-79",788,1028,1816
"049","Livorno","80-84",296,489,785
"049","Livorno","85+",124,188,312
"050","Pisa","0",4493,4298,8791
"050","Pisa","1-4",11214,10650,21864
"050","Pisa","5-9",17710,17165,34835
"050","Pisa","10-14",19873,18910,38783
"050","Pisa","15-19",18315,17606,36011
"050","Pisa","20-24",15250,15852,31102
"050","Pisa","25-29",13217,14477,27694
"050","Pisa","30-34",11998,12749,24747
"050","Pisa","35-39",10968,11445,22413
"050","Pisa","40-44",10571,10428,20909
"050","Pisa","45-49",9660,9121,18781
"050","Pisa","50-54",8705,8252,16957
"050","Pisa","55-59",8470,7902,16372
"050","Pisa","60-64",6745,6546,13921
"050","Pisa","65-69",5182,4926,10108
"050","Pisa","70-74",4277,4095,8372
"050","Pisa","75-79",2575,2259,4834
"050","Pisa","80-84",971,993,1964
"050","Pisa","85+",362,421,783
"051","Arezzo","0",4291,4131,8422
"051","Arezzo","1-4",10461,10327,20788
"051","Arezzo","5-9",16933,16386,33319
"051","Arezzo","10-14",16956,16394,33350
"051","Arezzo","15-19",14717,13968,28685
"051","Arezzo","20-24",11049,12451,23500
"051","Arezzo","25-29",10490,10892,21382
"051","Arezzo","30-34",9909,10350,20259
"051","Arezzo","35-39",8844,9304,18148
"051","Arezzo","40-44",8163,7941,16104
"051","Arezzo","45-49",7735,7006,14741
"051","Arezzo","50-54",7016,6132,13148
"051","Arezzo","55-59",6913,6002,12915
"051","Arezzo","60-64",5896,5294,11190
"051","Arezzo","65-69",4577,3985,8562
"051","Arezzo","70-74",3705,3055,6760
"051","Arezzo","75-79",2019,1643,3662
"051","Arezzo","80-84",737,620,1357
"051","Arezzo","85+",270,250,520
"052","Siena","0",3115,2990,6105
"052","Siena","1-4",7349,7274,14623
"052","Siena","5-9",12591,12476,25067
"052","Siena","10-14",13434,12817,26251
"052","Siena","15-19",11599,11626,23225
"052","Siena","20-24",9397,10255,19652
"052","Siena","25-29",8655,9660,18315
"052","Siena","30-34",8609,8981,17590
"052","Siena","35-39",8125,8553,16678
"052","Siena","40-44",7597,7010,14607
"052","Siena","45-49",6957,6075,13032
"052","Siena","50-54",6419,5605,12024
"052","Siena","55-59",6222,5542,11764
"052","Siena","60-64",5247,4534,9781
"052","Siena","65-69",4164,3557,7721
"052","Siena","70-74",3147,2734,5881
"052","Siena","75-79",1737,1348,3085
"052","Siena","80-84",508,485,993
"052","Siena","85+",189,191,380
"053","Grosseto","0",2292,2231,4523
"053","Grosseto","1-4",5724,5487,11211
"053","Grosseto","5-9",9078,8827,17905
"053","Grosseto","10-14",9272,8775,18047
"053","Grosseto","15-19",8611,7657,16268
"053","Grosseto","20-24",7146,6859,14005
"053","Grosseto","25-29",6596,6422,13018
"053","Grosseto","30-34",6231,5913,12144
"053","Grosseto","35-39",5895,5263,11158
"053","Grosseto","40-44",4690,3855,8545
"053","Grosseto","45-49",4486,3430,7916
"053","Grosseto","50-54",4040,3281,7321
"053","Grosseto","55-59",3709,3019,6728
"053","Grosseto","60-64",3046,2565,5611
"053","Grosseto","65-69",2055,1834,3889
"053","Grosseto","70-74",1554,1292,2846
"053","Grosseto","75-79",750,744,1494
"053","Grosseto","80-84",258,275,533
"053","Grosseto","85+",107,105,212
"054","Perugia","0",10623,9913,20536
"054","Perugia","1-4",27542,26283,53825
"054","Perugia","5-9",42413,40094,82507
"054","Perugia","10-14",41366,39274,80640
"054","Perugia","15-19",34031,33630,67661
"054","Perugia","20-24",27448,30435,57883
"054","Perugia","25-29",24245,27583,51828
"054","Perugia","30-34",23245,25814,49059
"054","Perugia","35-39",21744,22796,44540
"054","Perugia","40-44",18763,19106,37869
"054","Perugia","45-49",18670,17674,36344
"054","Perugia","50-54",17656,16440,34096
"054","Perugia","55-59",16934,15561,32495
"054","Perugia","60-64",15243,14140,29383
"054","Perugia","65-69",11939,10521,22460
"054","Perugia","70-74",9439,7806,17245
"054","Perugia","75-79",5416,4354,9770
"054","Perugia","80-84",2024,1834,3858
"054","Perugia","85+",901,794,1695
"058","Roma","0",19890,18670,38560
"058","Roma","1-4",52196,50254,102450
"058","Roma","5-9",76810,74192,151002
"058","Roma","10-14",77167,74173,151340
"058","Roma","15-19",73204,67553,140757
"058","Roma","20-24",79788,66696,146484
"058","Roma","25-29",58901,62818,121719
"058","Roma","30-34",54375,59531,113906
"058","Roma","35-39",48644,51338,99982
"058","Roma","40-44",41400,41562,82962
"058","Roma","45-49",38018,37516,75534
"058","Roma","50-54",34840,34178,69018
"058","Roma","55-59",32458,30936,63394
"058","Roma","60-64",27643,26824,54467
"058","Roma","65-69",19766,19463,39229
"058","Roma","70-74",13179,13823,27002
"058","Roma","75-79",6898,7115,14013
"058","Roma","80-84",2569,3115,5684
"058","Roma","85+",885,1197,2082
"061","Caserta","0",11949,11005,22954
"061","Caserta","1-4",32703,30984,63687
"061","Caserta","5-9",47355,45293,92648
"061","Caserta","10-14",47565,44909,92474
"061","Caserta","15-19",44715,39158,83873
"061","Caserta","20-24",35324,36763,72087
"061","Caserta","25-29",23717,29611,53328
"061","Caserta","30-34",21465,27127,48592
"061","Caserta","35-39",19270,23482,42752
"061","Caserta","40-44",18803,21400,40203
"061","Caserta","45-49",18618,19987,38605
"061","Caserta","50-54",16854,18765,35619
"061","Caserta","55-59",16350,16960,33310
"061","Caserta","60-64",15583,17185,32768
"061","Caserta","65-69",11864,12787,24651
"061","Caserta","70-74",10001,10703,20704
"061","Caserta","75-79",5511,5618,11129
"061","Caserta","80-84",2473,2751,5224
"061","Caserta","85+",775,1008,1783
"062","Benevento","0",3578,3327,6905
"062","Benevento","1-4",9601,9191,18792
"062","Benevento","5-9",15262,14559,29821
"062","Benevento","10-14",15764,15146,30910
"062","Benevento","15-19",13072,13104,26176
"062","Benevento","20-24",10034,11797,21831
"062","Benevento","25-29",7216,9808,17024
"062","Benevento","30-34",6744,8709,15453
"062","Benevento","35-39",6468,8082,14550
"062","Benevento","40-44",6193,7400,13593
"062","Benevento","45-49",6356,7109,13465
"062","Benevento","50-54",5640,6286,11926
"062","Benevento","55-59",5292,5929,11221
"062","Benevento","60-64",5427,5768,11195
"062","Benevento","65-69",4617,4533,9150
"062","Benevento","70-74",4019,3748,7767
"062","Benevento","75-79",1995,1804,3799
"062","Benevento","80-84",891,806,1697
"062","Benevento","85+",332,295,627
"063","Napoli","0",19526,18441,37967
"063","Napoli","1-4",53877,52943,106820
"063","Napoli","5-9",77279,73853,151132
"063","Napoli","10-14",74753,72064,146817
"063","Napoli","15-19",68695,67986,136681
"063","Napoli","20-24",64254,67244,131498
"063","Napoli","25-29",54246,61621,115867
"063","Napoli","30-34",51424,56908,108332
"063","Napoli","35-39",42514,47434,89948
"063","Napoli","40-44",39639,43325,82964
"063","Napoli","45-49",36500,40149,76649
"063","Napoli","50-54",33443,35249,68692
"063","Napoli","55-59",29179,31081,60260
"063","Napoli","60-64",26182,28707,54889
"063","Napoli","65-69",18568,19619,38187
"063","Napoli","70-74",13429,15673,29102
"063","Napoli","75-79",7309,7750,15059
"063","Napoli","80-84",3254,4209,7463
"063","Napoli","85+",1090,1690,2780
"064","Avellino","0",5856,5701,11557
"064","Avellino","1-4",16161,15556,31717
"064","Avellino","5-9",23596,22886,46482
"064","Avellino","10-14",23623,22621,46244
"064","Avellino","15-19",19099,19395,38494
"064","Avellino","20-24",14538,17446,31984
"064","Avellino","25-29",10487,14183,24670
"064","Avellino","30-34",9559,12828,22387
"064","Avellino","35-39",8846,11422,20268
"064","Avellino","40-44",8936,10339,19275
"064","Avellino","45-49",9227,10086,19313
"064","Avellino","50-54",8291,9254,17545
"064","Avellino","55-59",8417,9000,17417
"064","Avellino","60-64",8545,9152,17697
"064","Avellino","65-69",7238,7322,14560
"064","Avellino","70-74",5999,5658,11657
"064","Avellino","75-79",3089,2780,5869
"064","Avellino","80-84",1396,1302,2698
"064","Avellino","85+",491,503,994
"065","Salerno","0",8706,8073,16779
"065","Salerno","1-4",22940,20834,43774
"065","Salerno","5-9",33834,32549,66383
"065","Salerno","10-14",35048,32838,67886
"065","Salerno","15-19",28836,29490,58326
"065","Salerno","20-24",22494,25736,48230
"065","Salerno","25-29",18932,20788,39720
"065","Salerno","30-34",15356,20384,35740
"065","Salerno","35-39",13302,15853,29155
"065","Salerno","40-44",13562,15158,28720
"065","Salerno","45-49",12658,13342,26000
"065","Salerno","50-54",11365,12976,24341
"065","Salerno","55-59",10771,11643,22414
"065","Salerno","60-64",10434,10374,20808
"065","Salerno","65-69",8542,9349,17891
"065","Salerno","70-74",7520,8249,15769
"065","Salerno","75-79",4358,4332,8690
"065","Salerno","80-84",2372,2325,4697
"065","Salerno","85+",952,1077,2029
"066","Aquila Degli Abruzzi","0",5617,5918,11535
"066","Aquila Degli Abruzzi","1-4",15001,16267,31268
"066","Aquila Degli Abruzzi","5-9",21941,23260,45201
"066","Aquila Degli Abruzzi","10-14",21178,21404,42582
"066","Aquila Degli Abruzzi","15-19",18367,16406,34773
"066","Aquila Degli Abruzzi","20-24",16859,13695,30554
"066","Aquila Degli Abruzzi","25-29",14923,10150,25073
"066","Aquila Degli Abruzzi","30-34",13717,9538,23255
"066","Aquila Degli Abruzzi","35-39",12253,9561,21814
"066","Aquila Degli Abruzzi","40-44",11008,8913,19921
"066","Aquila Degli Abruzzi","45-49",10335,9180,19515
"066","Aquila Degli Abruzzi","50-54",9632,8891,18523
"066","Aquila Degli Abruzzi","55-59",9219,8691,17910
"066","Aquila Degli Abruzzi","60-64",8581,8493,17074
"066","Aquila Degli Abruzzi","65-69",6661,6966,13627
"066","Aquila Degli Abruzzi","70-74",5143,5390,10533
"066","Aquila Degli Abruzzi","75-79",2622,3095,5717
"066","Aquila Degli Abruzzi","80-84",1157,1286,2443
"066","Aquila Degli Abruzzi","85+",410,426,836
"067","Teramo","0",4673,4380,9053
"067","Teramo","1-4",12399,11580,23979
"067","Teramo","5-9",18564,17577,36141
"067","Teramo","10-14",17915,17348,35263
"067","Teramo","15-19",15169,15614,30783
"067","Teramo","20-24",11044,14578,25622
"067","Teramo","25-29",8168,12052,20220
"067","Teramo","30-34",7937,11289,19226
"067","Teramo","35-39",7916,9913,17829
"067","Teramo","40-44",7568,8894,16462
"067","Teramo","45-49",7118,7857,14975
"067","Teramo","50-54",6978,6962,13940
"067","Teramo","55-59",6813,6689,13502
"067","Teramo","60-64",6458,6578,13036
"067","Teramo","65-69",5582,5464,11046
"067","Teramo","70-74",4248,4026,8274
"067","Teramo","75-79",2662,2395,5057
"067","Teramo","80-84",1359,1344,2703
"067","Teramo","85+",507,558,1065
"069","Chieti","0",5570,5374,10944
"069","Chieti","1-4",14533,13850,28383
"069","Chieti","5-9",21116,19867,40983
"069","Chieti","10-14",20804,20262,41066
"069","Chieti","15-19",17199,17880,35079
"069","Chieti","20-24",13857,16887,30744
"069","Chieti","25-29",9058,13984,23042
"069","Chieti","30-34",8742,13201,21943
"069","Chieti","35-39",8627,11873,20500
"069","Chieti","40-44",8490,10933,19423
"069","Chieti","45-49",8097,9748,17845
"069","Chieti","50-54",7862,9131,16993
"069","Chieti","55-59",7707,8846,16553
"069","Chieti","60-64",7992,8755,16747
"069","Chieti","65-69",6706,6820,13526
"069","Chieti","70-74",5221,5426,10647
"069","Chieti","75-79",3045,2956,6001
"069","Chieti","80-84",1466,1528,2994
"069","Chieti","85+",531,464,995
"070","Campobasso","0",4925,4650,9575
"070","Campobasso","1-4",11850,11328,23178
"070","Campobasso","5-9",18766,17853,36619
"070","Campobasso","10-14",19002,18348,37350
"070","Campobasso","15-19",15767,16546,32313
"070","Campobasso","20-24",11941,14865,26806
"070","Campobasso","25-29",8326,12851,21177
"070","Campobasso","30-34",7693,11558,19251
"070","Campobasso","35-39",7945,10677,18622
"070","Campobasso","40-44",8016,10072,18088
"070","Campobasso","45-49",8302,9404,17706
"070","Campobasso","50-54",7417,8451,15868
"070","Campobasso","55-59",7175,8049,15224
"070","Campobasso","60-64",7158,8290,15448
"070","Campobasso","65-69",6475,7058,13533
"070","Campobasso","70-74",5036,5099,10135
"070","Campobasso","75-79",2455,2438,4893
"070","Campobasso","80-84",1141,1111,2252
"070","Campobasso","85+",361,388,749
"071","Foggia","0",7522,7154,14676
"071","Foggia","1-4",19598,18180,37778
"071","Foggia","5-9",26445,25750,52195
"071","Foggia","10-14",27032,25700,52732
"071","Foggia","15-19",23332,22252,45584
"071","Foggia","20-24",18664,19887,38551
"071","Foggia","25-29",14583,16795,31378
"071","Foggia","30-34",13802,15616,29418
"071","Foggia","35-39",12702,13939,26641
"071","Foggia","40-44",12202,12877,25079
"071","Foggia","45-49",11204,11426,22630
"071","Foggia","50-54",9319,9636,18955
"071","Foggia","55-59",8196,8418,16614
"071","Foggia","60-64",7609,8484,16093
"071","Foggia","65-69",5571,6139,11710
"071","Foggia","70-74",3854,4535,8389
"071","Foggia","75-79",1810,2082,3892
"071","Foggia","80-84",753,1032,1785
"071","Foggia","85+",248,454,702
"072","Bari Delle Puglie","0",13269,12824,26093
"072","Bari Delle Puglie","1-4",39268,37011,76279
"072","Bari Delle Puglie","5-9",54443,51725,106168
"072","Bari Delle Puglie","10-14",55859,53213,109072
"072","Bari Delle Puglie","15-19",45140,46561,91701
"072","Bari Delle Puglie","20-24",36612,42566,79178
"072","Bari Delle Puglie","25-29",28704,35505,64209
"072","Bari Delle Puglie","30-34",27102,33329,60431
"072","Bari Delle Puglie","35-39",25690,29759,55449
"072","Bari Delle Puglie","40-44",24498,26199,50697
"072","Bari Delle Puglie","45-49",22700,23031,45731
"072","Bari Delle Puglie","50-54",21046,21543,42589
"072","Bari Delle Puglie","55-59",17892,18156,36048
"072","Bari Delle Puglie","60-64",18900,19267,38167
"072","Bari Delle Puglie","65-69",12983,12721,25704
"072","Bari Delle Puglie","70-74",9605,9941,19546
"072","Bari Delle Puglie","75-79",5411,5130,10541
"072","Bari Delle Puglie","80-84",2685,3065,5750
"072","Bari Delle Puglie","85+",1035,1201,2236
"075","Lecce","0",13646,12818,26464
"075","Lecce","1-4",37773,35821,73594
"075","Lecce","5-9",51872,49545,101417
"075","Lecce","10-14",51024,49492,100516
"075","Lecce","15-19",39914,39999,79913
"075","Lecce","20-24",37697,36896,74593
"075","Lecce","25-29",29769,32851,62620
"075","Lecce","30-34",28168,31145,59313
"075","Lecce","35-39",25040,26643,51683
"075","Lecce","40-44",23153,23692,46845
"075","Lecce","45-49",21738,20906,42644
"075","Lecce","50-54",18605,18227,36832
"075","Lecce","55-59",16955,16166,33121
"075","Lecce","60-64",15346,15238,30584
"075","Lecce","65-69",11780,11903,23683
"075","Lecce","70-74",8356,8893,17249
"075","Lecce","75-79",4743,4830,9573
"075","Lecce","80-84",2174,2746,4920
"075","Lecce","85+",921,1091,2012
"076","Potenza","0",7110,6761,13871
"076","Potenza","1-4",18025,17368,35393
"076","Potenza","5-9",26849,24952,51801
"076","Potenza","10-14",28205,26961,55166
"076","Potenza","15-19",22242,22722,44964
"076","Potenza","20-24",17934,22351,40285
"076","Potenza","25-29",14101,17492,31593
"076","Potenza","30-34",12618,15313,27931
"076","Potenza","35-39",11486,13252,24738
"076","Potenza","40-44",11597,12938,24535
"076","Potenza","45-49",10998,11607,22605
"076","Potenza","50-54",10125,10935,21060
"076","Potenza","55-59",8641,9230,17871
"076","Potenza","60-64",8849,10332,19181
"076","Potenza","65-69",6753,7517,14270
"076","Potenza","70-74",5694,6196,11890
"076","Potenza","75-79",2835,2934,5769
"076","Potenza","80-84",1383,1690,3073
"076","Potenza","85+",495,603,1098
"078","Cosenza","0",7090,6854,13944
"078","Cosenza","1-4",21087,20188,41275
"078","Cosenza","5-9",30623,28729,59352
"078","Cosenza","10-14",30212,28829,59041
"078","Cosenza","15-19",24161,25633,49794
"078","Cosenza","20-24",17845,23715,41560
"078","Cosenza","25-29",14107,19832,33939
"078","Cosenza","30-34",11433,16347,27780
"078","Cosenza","35-39",10358,13698,24056
"078","Cosenza","40-44",10593,13035,23628
"078","Cosenza","45-49",9717,11656,21373
"078","Cosenza","50-54",9518,11699,21217
"078","Cosenza","55-59",8232,9916,18148
"078","Cosenza","60-64",8968,10755,19723
"078","Cosenza","65-69",6835,7670,14505
"078","Cosenza","70-74",5462,6039,11501
"078","Cosenza","75-79",3070,3025,6095
"078","Cosenza","80-84",1628,1838,3466
"078","Cosenza","85+",557,624,1181
"079","Catanzaro","0",7730,7257,14987
"079","Catanzaro","1-4",21388,20498,41886
"079","Catanzaro","5-9",30293,28981,59274
"079","Catanzaro","10-14",30425,29090,59515
"079","Catanzaro","15-19",24867,25694,50561
"079","Catanzaro","20-24",18907,23483,42390
"079","Catanzaro","25-29",14495,20329,34824
"079","Catanzaro","30-34",11711,16931,28642
"079","Catanzaro","35-39",10880,14218,25098
"079","Catanzaro","40-44",11240,14088,25328
"079","Catanzaro","45-49",11381,13120,24501
"079","Catanzaro","50-54",11008,12227,23235
"079","Catanzaro","55-59",9745,10550,20295
"079","Catanzaro","60-64",9631,10813,20444
"079","Catanzaro","65-69",7768,7794,15562
"079","Catanzaro","70-74",5551,5860,11411
"079","Catanzaro","75-79",2953,2951,5904
"079","Catanzaro","80-84",1442,1579,3021
"079","Catanzaro","85+",586,688,1274
"080","Reggio Di Calabria","0",6438,6119,12557
"080","Reggio Di Calabria","1-4",21704,20523,42227
"080","Reggio Di Calabria","5-9",31710,29474,61184
"080","Reggio Di Calabria","10-14",31229,29371,60600
"080","Reggio Di Calabria","15-19",23361,23707,47068
"080","Reggio Di Calabria","20-24",19601,22497,42098
"080","Reggio Di Calabria","25-29",14652,19349,34001
"080","Reggio Di Calabria","30-34",12783,16741,29524
"080","Reggio Di Calabria","35-39",11458,14007,25465
"080","Reggio Di Calabria","40-44",11228,13411,24639
"080","Reggio Di Calabria","45-49",11216,12478,23694
"080","Reggio Di Calabria","50-54",10089,11283,21372
"080","Reggio Di Calabria","55-59",9251,9505,18756
"080","Reggio Di Calabria","60-64",7151,6735,13886
"080","Reggio Di Calabria","65-69",5773,5513,11286
"080","Reggio Di Calabria","70-74",3265,2948,6213
"080","Reggio Di Calabria","75-79",1873,1855,3728
"080","Reggio Di Calabria","80-84",651,611,1262
"080","Reggio Di Calabria","85+",159,202,361
"081","Trapani","0",4277,3752,8029
"081","Trapani","1-4",15597,13998,29595
"081","Trapani","5-9",22568,21129,43697
"081","Trapani","10-14",21821,20887,42708
"081","Trapani","15-19",19856,19823,39677
"081","Trapani","20-24",17001,18874,35875
"081","Trapani","25-29",14182,16496,30678
"081","Trapani","30-34",12898,15095,27993
"081","Trapani","35-39",11836,13213,25049
"081","Trapani","40-44",11241,12213,23454
"081","Trapani","45-49",10705,10378,21083
"081","Trapani","50-54",8707,8935,17642
"081","Trapani","55-59",8220,7645,15865
"081","Trapani","60-64",7851,8388,16239
"081","Trapani","65-69",5839,5667,11506
"081","Trapani","70-74",4255,4545,8800
"081","Trapani","75-79",2180,2152,4332
"081","Trapani","80-84",1065,1494,2559
"081","Trapani","85+",357,596,953
"082","Palermo","0",11414,10658,22072
"082","Palermo","1-4",32919,31190,64109
"082","Palermo","5-9",49964,47562,97526
"082","Palermo","10-14",49113,46095,95208
"082","Palermo","15-19",43195,41888,85083
"082","Palermo","20-24",35875,37166,73041
"082","Palermo","25-29",27288,31605,58893
"082","Palermo","30-34",25313,29989,55302
"082","Palermo","35-39",22881,27872,50753
"082","Palermo","40-44",22368,24732,47100
"082","Palermo","45-49",20197,21518,41715
"082","Palermo","50-54",18158,19589,37747
"082","Palermo","55-59",16180,16522,32702
"082","Palermo","60-64",15674,16937,32611
"082","Palermo","65-69",12053,11729,23782
"082","Palermo","70-74",9505,9480,18985
"082","Palermo","75-79",5087,4941,10028
"082","Palermo","80-84",2538,2761,5299
"082","Palermo","85+",760,882,1642
"083","Messina","0",7112,6676,13788
"083","Messina","1-4",21850,20455,42305
"083","Messina","5-9",33080,31448,64528
"083","Messina","10-14",32297,31133,63430
"083","Messina","15-19",25900,26688,52588
"083","Messina","20-24",21819,25341,47160
"083","Messina","25-29",18538,23106,41644
"083","Messina","30-34",16824,20958,37782
"083","Messina","35-39",15305,18040,33345
"083","Messina","40-44",14459,15866,30325
"083","Messina","45-49",13791,14638,28429
"083","Messina","50-54",13010,13554,26564
"083","Messina","55-59",12646,12352,24998
"083","Messina","60-64",11470,12067,23537
"083","Messina","65-69",8686,8616,17302
"083","Messina","70-74",7325,7164,14489
"083","Messina","75-79",4087,3559,7646
"083","Messina","80-84",2161,2107,4268
"083","Messina","85+",934,839,1773
"084","Agrigento","0",4944,4414,9358
"084","Agrigento","1-4",16375,14592,30967
"084","Agrigento","5-9",23903,21601,45504
"084","Agrigento","10-14",24472,22370,46842
"084","Agrigento","15-19",21538,20421,41959
"084","Agrigento","20-24",17174,16928,34102
"084","Agrigento","25-29",12934,14616,27550
"084","Agrigento","30-34",12762,13590,26352
"084","Agrigento","35-39",11318,12508,23826
"084","Agrigento","40-44",11604,12274,23878
"084","Agrigento","45-49",10761,9769,20530
"084","Agrigento","50-54",9501,9626,19127
"084","Agrigento","55-59",7783,7262,15045
"084","Agrigento","60-64",8717,8421,17138
"084","Agrigento","65-69",5963,5453,11416
"084","Agrigento","70-74",4665,4268,8933
"084","Agrigento","75-79",2204,1827,4031
"084","Agrigento","80-84",1114,1133,2247
"084","Agrigento","85+",296,311,607
"085","Caltanissetta","0",4350,3981,8331
"085","Caltanissetta","1-4",15889,13965,29854
"085","Caltanissetta","5-9",21789,19814,41603
"085","Caltanissetta","10-14",22400,20340,42740
"085","Caltanissetta","15-19",20280,18275,38555
"085","Caltanissetta","20-24",16253,16503,32756
"085","Caltanissetta","25-29",13223,13643,26866
"085","Caltanissetta","30-34",11804,12449,24253
"085","Caltanissetta","35-39",11210,11908,23118
"085","Caltanissetta","40-44",11591,10992,22583
"085","Caltanissetta","45-49",10900,9679,20579
"085","Caltanissetta","50-54",9122,8644,17766
"085","Caltanissetta","55-59",7761,6785,14546
"085","Caltanissetta","60-64",8472,7748,16220
"085","Caltanissetta","65-69",5529,4239,9768
"085","Caltanissetta","70-74",3856,3540,7396
"085","Caltanissetta","75-79",1914,1263,3177
"085","Caltanissetta","80-84",928,929,1857
"085","Caltanissetta","85+",242,231,473
"087","Catania","0",11515,10364,21879
"087","Catania","1-4",33984,31401,65385
"087","Catania","5-9",50263,45591,95854
"087","Catania","10-14",51679,46111,97790
"087","Catania","15-19",43583,40148,83731
"087","Catania","20-24",35216,39156,74372
"087","Catania","25-29",30512,33029,63541
"087","Catania","30-34",28654,32167,60821
"087","Catania","35-39",25433,28137,53570
"087","Catania","40-44",25947,26670,52617
"087","Catania","45-49",23374,21838,45212
"087","Catania","50-54",19529,19222,38751
"087","Catania","55-59",15934,15760,31694
"087","Catania","60-64",16896,16654,33550
"087","Catania","65-69",10737,10262,20999
"087","Catania","70-74",8278,8414,16692
"087","Catania","75-79",3866,3574,7440
"087","Catania","80-84",1970,2402,4372
"087","Catania","85+",595,808,1403
"089","Siracusa","0",6021,5423,11444
"089","Siracusa","1-4",19871,18497,38368
"089","Siracusa","5-9",29822,27858,57680
"089","Siracusa","10-14",31377,28792,60169
"089","Siracusa","15-19",27317,24660,51977
"089","Siracusa","20-24",21987,21779,43766
"089","Siracusa","25-29",18914,19743,38657
"089","Siracusa","30-34",17595,20245,37840
"089","Siracusa","35-39",16124,17557,33681
"089","Siracusa","40-44",15265,15877,31142
"089","Siracusa","45-49",13890,13143,27033
"089","Siracusa","50-54",11748,11708,23456
"089","Siracusa","55-59",10655,9540,20195
"089","Siracusa","60-64",10304,9500,19804
"089","Siracusa","65-69",6897,6255,13152
"089","Siracusa","70-74",5028,4942,9870
"089","Siracusa","75-79",2529,2272,4801
"089","Siracusa","80-84",1359,1599,2958
"089","Siracusa","85+",420,531,951
"090","Sassari","0",4300,3953,8253
"090","Sassari","1-4",13315,12391,25706
"090","Sassari","5-9",18389,17426,35815
"090","Sassari","10-14",19316,18291,37607
"090","Sassari","15-19",16451,16737,33188
"090","Sassari","20-24",12877,14538,27315
"090","Sassari","25-29",10409,12873,23282
"090","Sassari","30-34",10109,11754,21863
"090","Sassari","35-39",9928,10529,20457
"090","Sassari","40-44",9615,9460,19075
"090","Sassari","45-49",8943,8257,17200
"090","Sassari","50-54",7785,7373,15182
"090","Sassari","55-59",7243,6448,13691
"090","Sassari","60-64",6071,5763,11834
"090","Sassari","65-69",4409,4110,8519
"090","Sassari","70-74",2873,2764,5637
"090","Sassari","75-79",1855,1589,3444
"090","Sassari","80-84",828,847,1675
"090","Sassari","85+",378,418,796
"092","Cagliari","0",6861,6561,13422
"092","Cagliari","1-4",22014,20717,42731
"092","Cagliari","5-9",28946,27303,56249
"092","Cagliari","10-14",29555,28236,57791
"092","Cagliari","15-19",26048,25807,51855
"092","Cagliari","20-24",19018,22381,41399
"092","Cagliari","25-29",17378,20388,37766
"092","Cagliari","30-34",16426,18136,34562
"092","Cagliari","35-39",16109,16527,32636
"092","Cagliari","40-44",16443,15766,32209
"092","Cagliari","45-49",14480,13844,28324
"092","Cagliari","50-54",12111,11807,23918
"092","Cagliari","55-59",11088,10613,21701
"092","Cagliari","60-64",9598,9591,19189
"092","Cagliari","65-69",6914,6983,13897
