COD_PROV,DEN_PROV,sex,age_group,age_lo,ax,mx,qx,lx,dx,Lx,Tx,ex
26,Treviso,T,60_64,60,2.5,0.021766,0.103214,57428.7,5927.5,272324.7,947223.1,16.49
26,Treviso,T,65_69,65,2.5,0.036056,0.165374,51501.2,8517.0,236213.7,674898.4,13.1
26,Treviso,T,70_74,70,2.5,0.054329,0.239162,42984.3,10280.2,189220.7,438684.8,10.21
26,Treviso,T,75_79,75,2.5,0.096414,0.38844,32704.0,12703.6,131761.2,249464.1,7.63
26,Treviso,T,80_84,80,2.5,0.145389,0.533157,20000.5,10663.4,73343.8,117702.8,5.89
26,Treviso,T,85plus,85,4.7508,0.210489,1.0,9337.1,9337.1,44359.0,44359.0,4.75
26,Treviso,M,0,0,0.2992,0.131294,0.12023,100000.0,12023.0,91573.6,5252634.8,52.53
26,Treviso,M,1_4,1,1.5,0.017697,0.067788,87977.0,5963.7,336998.5,5161061.2,58.66
26,Treviso,M,5_9,5,2.5,0.002996,0.01487,82013.2,1219.6,407017.1,4824062.7,58.82
26,Treviso,M,10_14,10,2.5,0.002357,0.011718,80793.6,946.7,401601.4,4417045.6,54.67
26,Treviso,M,15_19,15,2.5,0.003271,0.01622,79846.9,1295.1,395996.9,4015444.2,50.29
26,Treviso,M,20_24,20,2.5,0.006142,0.030246,78551.8,2375.9,386819.3,3619447.3,46.08
26,Treviso,M,25_29,25,2.5,0.006233,0.030687,76175.9,2337.6,375035.5,3232627.9,42.44
26,Treviso,M,30_34,30,2.5,0.006141,0.03024,73838.3,2232.9,363609.1,2857592.5,38.7
26,Treviso,M,35_39,35,2.5,0.007043,0.034607,71605.4,2478.0,351831.8,2493983.3,34.83
26,Treviso,M,40_44,40,2.5,0.007254,0.035623,69127.3,2462.6,339480.3,2142151.5,30.99
26,Treviso,M,45_49,45,2.5,0.009879,0.048204,66664.8,3213.5,325290.1,1802671.2,27.04
26,Treviso,M,50_54,50,2.5,0.011847,0.057532,63451.3,3650.5,308130.0,1477381.1,23.28
26,Treviso,M,55_59,55,2.5,0.017222,0.082557,59800.8,4937.0,286661.3,1169251.1,19.55
26,Treviso,M,60_64,60,2.5,0.024131,0.11379,54863.8,6242.9,258711.5,882589.8,16.09
26,Treviso,M,65_69,65,2.5,0.037336,0.170742,48620.8,8301.6,222350.0,623878.3,12.83
26,Treviso,M,70_74,70,2.5,0.05824,0.254192,40319.2,10248.8,175973.9,401528.3,9.96
26,Treviso,M,75_79,75,2.5,0.09328,0.378202,30070.4,11372.7,121920.2,225554.4,7.5
26,Treviso,M,80_84,80,2.5,0.15255,0.552166,18697.7,10324.2,67677.9,103634.2,5.54
26,Treviso,M,85plus,85,4.2941,0.232879,1.0,8373.5,8373.5,35956.3,35956.3,4.29
26,Treviso,F,0,0,0.3141,0.114891,0.106499,100000.0,10649.9,92695.4,5518446.1,55.18
26,Treviso,F,1_4,1,1.5,0.017383,0.066635,89350.1,5953.8,342516.0,5425750.8,60.72
26,Treviso,F,5_9,5,2.5,0.003179,0.015769,83396.3,1315.1,413693.9,5083234.8,60.95
26,Treviso,F,10_14,10,2.5,0.002594,0.012888,82081.2,1057.9,407761.5,4669540.9,56.89
26,Treviso,F,15_19,15,2.5,0.003304,0.016383,81023.4,1327.4,401798.2,4261779.5,52.6
26,Treviso,F,20_24,20,2.5,0.004277,0.021161,79695.9,1686.4,394263.6,3859981.2,48.43
26,Treviso,F,25_29,25,2.5,0.004965,0.024523,78009.5,1913.0,385265.1,3465717.6,44.43
26,Treviso,F,30_34,30,2.5,0.00509,0.02513,76096.5,1912.3,375701.8,3080452.5,40.48
26,Treviso,F,35_39,35,2.5,0.007445,0.036543,74184.2,2710.9,364143.7,2704750.7,36.46
26,Treviso,F,40_44,40,2.5,0.007472,0.036673,71473.3,2621.1,350813.6,2340607.0,32.75
26,Treviso,F,45_49,45,2.5,0.006599,0.03246,68852.2,2235.0,338673.4,1989793.4,28.9
26,Treviso,F,50_54,50,2.5,0.008634,0.042256,66617.2,2815.0,326048.5,1651120.0,24.79
26,Treviso,F,55_59,55,2.5,0.011963,0.05808,63802.2,3705.6,309746.9,1325071.5,20.77
26,Treviso,F,60_64,60,2.5,0.019517,0.093047,60096.6,5591.8,286503.2,1015324.6,16.89
26,Treviso,F,65_69,65,2.5,0.034814,0.160135,54504.7,8728.1,250703.4,728821.4,13.37
26,Treviso,F,70_74,70,2.5,0.050558,0.224425,45776.6,10273.4,203199.6,478117.9,10.44
26,Treviso,F,75_79,75,2.5,0.099524,0.398474,35503.2,14147.1,142148.3,274918.3,7.74
26,Treviso,F,80_84,80,2.5,0.13874,0.515052,21356.1,10999.5,79281.7,132770.1,6.22
26,Treviso,F,85plus,85,5.1647,0.193623,1.0,10356.6,10356.6,53488.4,53488.4,5.16
27,Venezia,T,0,0,0.3058,0.152297,0.137736,100000.0,13773.6,90439.0,4974737.8,49.75
27,Venezia,T,1_4,1,1.5,0.021546,0.081779,86226.4,7051.5,327276.9,4884298.9,56.65
27,Venezia,T,5_9,5,2.5,0.003768,0.018664,79174.9,1477.7,392180.4,4557021.9,57.56
27,Venezia,T,10_14,10,2.5,0.002474,0.012294,77697.2,955.2,386098.2,4164841.5,53.6
27,Venezia,T,15_19,15,2.5,0.004256,0.021054,76742.0,1615.7,379671.0,3778743.4,49.24
27,Venezia,T,20_24,20,2.5,0.005676,0.027984,75126.3,2102.3,370376.0,3399072.4,45.24
27,Venezia,T,25_29,25,2.5,0.005709,0.028145,73024.0,2055.2,359982.2,3028696.4,41.48
27,Venezia,T,30_34,30,2.5,0.005738,0.028284,70968.8,2007.2,349826.0,2668714.3,37.6
27,Venezia,T,35_39,35,2.5,0.007078,0.034775,68961.6,2398.1,338812.5,2318888.3,33.63
27,Venezia,T,40_44,40,2.5,0.008472,0.041483,66563.4,2761.3,325914.0,1980075.8,29.75
27,Venezia,T,45_49,45,2.5,0.010413,0.050743,63802.2,3237.5,310917.0,1654161.8,25.93
27,Venezia,T,50_54,50,2.5,0.013084,0.063348,60564.6,3836.7,293231.6,1343244.8,22.18
27,Venezia,T,55_59,55,2.5,0.020345,0.096802,56728.0,5491.4,269911.5,1050013.3,18.51
27,Venezia,T,60_64,60,2.5,0.026866,0.125877,51236.6,6449.5,240059.2,780101.8,15.23
27,Venezia,T,65_69,65,2.5,0.041461,0.187834,44787.1,8412.5,202904.1,540042.6,12.06
27,Venezia,T,70_74,70,2.5,0.066044,0.283424,36374.6,10309.4,156099.2,337138.5,9.27
27,Venezia,T,75_79,75,2.5,0.111821,0.436953,26065.1,11389.2,101852.5,181039.3,6.95
27,Venezia,T,80_84,80,2.5,0.154985,0.55852,14675.9,8196.8,52887.5,79186.8,5.4
27,Venezia,T,85plus,85,4.0591,0.246362,1.0,6479.1,6479.1,26299.2,26299.2,4.06
27,Venezia,M,0,0,0.2992,0.162391,0.145797,100000.0,14579.7,89781.8,4801330.6,48.01
27,Venezia,M,1_4,1,1.5,0.022074,0.083678,85420.3,7147.8,323811.5,4711548.8,55.16
27,Venezia,M,5_9,5,2.5,0.003934,0.019478,78272.5,1524.6,387550.8,4387737.3,56.06
27,Venezia,M,10_14,10,2.5,0.002063,0.010264,76747.9,787.7,381770.1,4000186.5,52.12
27,Venezia,M,15_19,15,2.5,0.004138,0.020478,75960.2,1555.5,375912.1,3618416.4,47.64
27,Venezia,M,20_24,20,2.5,0.005742,0.028306,74404.7,2106.1,366758.2,3242504.3,43.58
27,Venezia,M,25_29,25,2.5,0.005368,0.026486,72298.6,1914.9,356705.8,2875746.1,39.78
27,Venezia,M,30_34,30,2.5,0.005908,0.029111,70383.7,2048.9,346796.3,2519040.4,35.79
27,Venezia,M,35_39,35,2.5,0.00773,0.037915,68334.8,2590.9,335196.6,2172244.1,31.79
27,Venezia,M,40_44,40,2.5,0.009404,0.045938,65743.9,3020.2,321168.9,1837047.5,27.94
27,Venezia,M,45_49,45,2.5,0.012843,0.062219,62723.7,3902.6,303861.9,1515878.6,24.17
27,Venezia,M,50_54,50,2.5,0.016488,0.079178,58821.1,4657.3,282462.0,1212016.7,20.61
27,Venezia,M,55_59,55,2.5,0.026679,0.125053,54163.7,6773.3,253885.3,929554.7,17.16
27,Venezia,M,60_64,60,2.5,0.029881,0.13902,47390.4,6588.2,220481.4,675669.4,14.26
27,Venezia,M,65_69,65,2.5,0.05196,0.229931,40802.2,9381.7,180556.6,455188.0,11.16
27,Venezia,M,70_74,70,2.5,0.075543,0.317713,31420.5,9982.7,132145.6,274631.4,8.74
27,Venezia,M,75_79,75,2.5,0.122245,0.468152,21437.8,10036.1,82098.5,142485.9,6.65
27,Venezia,M,80_84,80,2.5,0.171879,0.601103,11401.6,6853.6,39874.2,60387.4,5.3
27,Venezia,M,85plus,85,4.5103,0.221714,1.0,4548.1,4548.1,20513.2,20513.2,4.51
27,Venezia,F,0,0,0.3141,0.141437,0.12893,100000.0,12893.0,91156.8,5161650.7,51.62
27,Venezia,F,1_4,1,1.5,0.021006,0.079833,87107.0,6954.0,331043.0,5070493.9,58.21
27,Venezia,F,5_9,5,2.5,0.003597,0.017826,80153.0,1428.8,397193.1,4739450.9,59.13
27,Venezia,F,10_14,10,2.5,0.00286,0.014198,78724.2,1117.7,390826.8,4342257.8,55.16
27,Venezia,F,15_19,15,2.5,0.004375,0.021638,77606.5,1679.3,383834.4,3951431.0,50.92
27,Venezia,F,20_24,20,2.5,0.00561,0.027663,75927.2,2100.4,374385.3,3567596.6,46.99
27,Venezia,F,25_29,25,2.5,0.006042,0.02976,73826.9,2197.1,363641.5,3193211.3,43.25
27,Venezia,F,30_34,30,2.5,0.005573,0.027483,71629.7,1968.6,353227.3,2829569.8,39.5
27,Venezia,F,35_39,35,2.5,0.006461,0.031791,69661.2,2214.6,342769.4,2476342.5,35.55
27,Venezia,F,40_44,40,2.5,0.007524,0.036927,67446.6,2490.6,331006.5,2133573.1,31.63
27,Venezia,F,45_49,45,2.5,0.007953,0.038988,64956.0,2532.5,318448.9,1802566.6,27.75
27,Venezia,F,50_54,50,2.5,0.009726,0.047475,62423.5,2963.5,304708.8,1484117.7,23.77
27,Venezia,F,55_59,55,2.5,0.014401,0.069504,59460.0,4132.7,286968.2,1179408.9,19.84
27,Venezia,F,60_64,60,2.5,0.024135,0.113807,55327.3,6296.7,260894.7,892440.8,16.13
27,Venezia,F,65_69,65,2.5,0.032506,0.150316,49030.6,7370.1,226727.9,631546.0,12.88
27,Venezia,F,70_74,70,2.5,0.05844,0.25495,41660.5,10621.3,181749.3,404818.2,9.72
27,Venezia,F,75_79,75,2.5,0.104139,0.413135,31039.2,12823.4,123137.4,223068.9,7.19
27,Venezia,F,80_84,80,2.5,0.143835,0.528965,18215.8,9635.5,66990.2,99931.5,5.49
27,Venezia,F,85plus,85,3.8392,0.260471,1.0,8580.3,8580.3,32941.3,32941.3,3.84
28,Padova,T,0,0,0.3061,0.150043,0.135894,100000.0,13589.4,90570.1,5087311.1,50.87
28,Padova,T,1_4,1,1.5,0.020121,0.076631,86410.6,6621.7,329088.1,4996741.1,57.83
28,Padova,T,5_9,5,2.5,0.003793,0.018786,79788.9,1498.9,395197.1,4667653.0,58.5
28,Padova,T,10_14,10,2.5,0.00244,0.012127,78290.0,949.4,389076.4,4272455.9,54.57
28,Padova,T,15_19,15,2.5,0.004395,0.021738,77340.6,1681.3,382499.7,3883379.5,50.21
28,Padova,T,20_24,20,2.5,0.005893,0.02904,75659.3,2197.1,372803.8,3500879.8,46.27
28,Padova,T,25_29,25,2.5,0.005885,0.029,73462.2,2130.4,361985.0,3128076.0,42.58
28,Padova,T,30_34,30,2.5,0.006063,0.029861,71331.8,2130.1,351333.9,2766091.0,38.78
28,Padova,T,35_39,35,2.5,0.005775,0.028462,69201.7,1969.6,341084.6,2414757.1,34.89
28,Padova,T,40_44,40,2.5,0.007329,0.035984,67232.1,2419.3,330112.2,2073672.5,30.84
28,Padova,T,45_49,45,2.5,0.007638,0.037472,64812.8,2428.7,317992.3,1743560.3,26.9
28,Padova,T,50_54,50,2.5,0.013072,0.06329,62384.1,3948.3,302049.8,1425568.0,22.85
28,Padova,T,55_59,55,2.5,0.015251,0.073454,58435.8,4292.4,281448.2,1123518.2,19.23
28,Padova,T,60_64,60,2.5,0.023972,0.113083,54143.5,6122.7,255410.6,842070.1,15.55
28,Padova,T,65_69,65,2.5,0.038278,0.174674,48020.8,8388.0,219133.9,586659.5,12.22
28,Padova,T,70_74,70,2.5,0.061656,0.26711,39632.8,10586.3,171698.2,367525.6,9.27
28,Padova,T,75_79,75,2.5,0.110495,0.432894,29046.5,12574.1,113797.3,195827.4,6.74
28,Padova,T,80_84,80,2.5,0.182187,0.625872,16472.4,10309.6,56588.1,82030.1,4.98
28,Padova,T,85plus,85,4.1283,0.242229,1.0,6162.8,6162.8,25442.1,25442.1,4.13
28,Padova,M,0,0,0.2992,0.158303,0.142494,100000.0,14249.4,90013.3,4995553.2,49.96
28,Padova,M,1_4,1,1.5,0.019198,0.073275,85750.6,6283.4,327293.9,4905539.9,57.21
28,Padova,M,5_9,5,2.5,0.003778,0.018715,79467.2,1487.2,393617.8,4578246.1,57.61
28,Padova,M,10_14,10,2.5,0.002583,0.012834,77980.0,1000.8,387397.7,4184628.2,53.66
28,Padova,M,15_19,15,2.5,0.004622,0.022844,76979.1,1758.5,380499.3,3797230.5,49.33
28,Padova,M,20_24,20,2.5,0.005968,0.029399,75220.6,2211.4,370574.6,3416731.2,45.42
28,Padova,M,25_29,25,2.5,0.005342,0.026358,73009.2,1924.4,360235.0,3046156.6,41.72
28,Padova,M,30_34,30,2.5,0.006114,0.03011,71084.8,2140.4,350073.1,2685921.6,37.78
28,Padova,M,35_39,35,2.5,0.006537,0.03216,68944.4,2217.2,339179.0,2335848.5,33.88
28,Padova,M,40_44,40,2.5,0.007931,0.038884,66727.2,2594.6,327149.5,1996669.5,29.92
28,Padova,M,45_49,45,2.5,0.008782,0.042966,64132.6,2755.5,313774.1,1669520.1,26.03
28,Padova,M,50_54,50,2.5,0.014873,0.071697,61377.1,4400.6,295883.9,1355745.9,22.09
28,Padova,M,55_59,55,2.5,0.017773,0.085086,56976.5,4847.9,272762.6,1059862.1,18.6
28,Padova,M,60_64,60,2.5,0.027188,0.127287,52128.6,6635.3,244054.6,787099.4,15.1
28,Padova,M,65_69,65,2.5,0.04033,0.183182,45493.3,8333.5,206632.6,543044.8,11.94
28,Padova,M,70_74,70,2.5,0.064492,0.277688,37159.8,10318.8,160001.7,336412.2,9.05
28,Padova,M,75_79,75,2.5,0.109444,0.429662,26840.9,11532.5,105373.4,176410.5,6.57
28,Padova,M,80_84,80,2.5,0.200112,0.666917,15308.4,10209.4,51018.5,71037.1,4.64
28,Padova,M,85plus,85,3.926,0.254712,1.0,5099.0,5099.0,20018.6,20018.6,3.93
28,Padova,F,0,0,0.3141,0.14149,0.128973,100000.0,12897.3,91153.8,5182835.2,51.83
28,Padova,F,1_4,1,1.5,0.021079,0.080096,87102.7,6976.6,330969.2,5091681.3,58.46
28,Padova,F,5_9,5,2.5,0.003808,0.018859,80126.1,1511.1,396852.6,4760712.2,59.42
28,Padova,F,10_14,10,2.5,0.002294,0.011406,78615.0,896.7,390833.1,4363859.6,55.51
28,Padova,F,15_19,15,2.5,0.004167,0.020621,77718.3,1602.6,384584.8,3973026.5,51.12
28,Padova,F,20_24,20,2.5,0.005826,0.028712,76115.6,2185.4,375114.7,3588441.7,47.14
28,Padova,F,25_29,25,2.5,0.006388,0.031437,73930.2,2324.1,363840.8,3213327.0,43.46
28,Padova,F,30_34,30,2.5,0.006016,0.029636,71606.1,2122.1,352725.3,2849486.1,39.79
28,Padova,F,35_39,35,2.5,0.00507,0.025031,69484.0,1739.3,343071.8,2496760.9,35.93
28,Padova,F,40_44,40,2.5,0.006748,0.03318,67744.7,2247.8,333104.2,2153689.0,31.79
28,Padova,F,45_49,45,2.5,0.006513,0.032042,65497.0,2098.7,322238.1,1820584.8,27.8
28,Padova,F,50_54,50,2.5,0.011281,0.054859,63398.3,3477.9,308296.7,1498346.7,23.63
28,Padova,F,55_59,55,2.5,0.01276,0.061826,59920.4,3704.6,290340.3,1190050.0,19.86
28,Padova,F,60_64,60,2.5,0.020869,0.09917,56215.8,5574.9,267141.5,899709.7,16.0
28,Padova,F,65_69,65,2.5,0.036303,0.166412,50640.9,8427.2,232136.2,632568.2,12.49
28,Padova,F,70_74,70,2.5,0.059075,0.257365,42213.6,10864.3,183907.4,400431.9,9.49
28,Padova,F,75_79,75,2.5,0.111474,0.435893,31349.3,13664.9,122584.3,216524.5,6.91
28,Padova,F,80_84,80,2.5,0.165887,0.58629,17684.4,10368.2,62501.5,93940.2,5.31
28,Padova,F,85plus,85,4.2971,0.232714,1.0,7316.2,7316.2,31438.6,31438.6,4.3
29,Rovigo,M,0,0,0.2992,0.192495,0.169613,100000.0,16961.3,88112.7,4573464.9,45.73
29,Rovigo,M,1_4,1,1.5,0.03768,0.137745,83038.7,11438.1,303559.5,4485352.2,54.02
29,Rovigo,M,5_9,5,2.5,0.003789,0.01877,71600.6,1343.9,354643.1,4181792.7,58.4
29,Rovigo,M,10_14,10,2.5,0.003061,0.015187,70256.7,1067.0,348615.9,3827149.5,54.47
29,Rovigo,M,15_19,15,2.5,0.004157,0.02057,69189.7,1423.2,342390.3,3478533.7,50.28
29,Rovigo,M,20_24,20,2.5,0.007762,0.038071,67766.5,2579.9,332382.5,3136143.3,46.28
29,Rovigo,M,25_29,25,2.5,0.005186,0.025596,65186.5,1668.5,321761.4,2803760.8,43.01
29,Rovigo,M,30_34,30,2.5,0.004424,0.021879,63518.0,1389.7,314115.8,2481999.4,39.08
29,Rovigo,M,35_39,35,2.5,0.006366,0.031329,62128.3,1946.4,305775.6,2167883.6,34.89
29,Rovigo,M,40_44,40,2.5,0.00753,0.036956,60181.9,2224.1,295349.3,1862108.0,30.94
29,Rovigo,M,45_49,45,2.5,0.006822,0.033539,57957.8,1943.8,284929.5,1566758.7,27.03
29,Rovigo,M,50_54,50,2.5,0.011645,0.056579,56014.0,3169.2,272146.9,1281829.3,22.88
29,Rovigo,M,55_59,55,2.5,0.013015,0.063027,52844.8,3330.6,255897.3,1009682.4,19.11
29,Rovigo,M,60_64,60,2.5,0.026233,0.123093,49514.1,6094.9,232333.6,753785.1,15.22
29,Rovigo,M,65_69,65,2.5,0.045074,0.202546,43419.3,8794.4,195110.4,521451.5,12.01
29,Rovigo,M,70_74,70,2.5,0.054884,0.24131,34624.9,8355.3,152236.1,326341.1,9.43
29,Rovigo,M,75_79,75,2.5,0.107098,0.422396,26269.6,11096.2,103607.4,174104.9,6.63
29,Rovigo,M,80_84,80,2.5,0.18148,0.624199,15173.4,9471.2,52189.0,70497.5,4.65
29,Rovigo,M,85plus,85,3.2108,0.311449,1.0,5702.2,5702.2,18308.6,18308.6,3.21
30,Udine,T,0,0,0.3055,0.142632,0.129777,100000.0,12977.7,90987.2,5097424.5,50.97
30,Udine,T,1_4,1,1.5,0.01818,0.069557,87022.3,6053.0,332956.8,5006437.4,57.53
30,Udine,T,5_9,5,2.5,0.00338,0.016759,80969.3,1356.9,401454.3,4673480.6,57.72
30,Udine,T,10_14,10,2.5,0.002764,0.013727,79612.4,1092.8,395329.8,4272026.3,53.66
30,Udine,T,15_19,15,2.5,0.004323,0.021383,78519.5,1679.0,388400.3,3876696.5,49.37
30,Udine,T,20_24,20,2.5,0.006832,0.033585,76840.6,2580.7,377751.0,3488296.2,45.4
30,Udine,T,25_29,25,2.5,0.00709,0.034832,74259.8,2586.6,364832.8,3110545.1,41.89
30,Udine,T,30_34,30,2.5,0.006575,0.032341,71673.3,2318.0,352571.3,2745712.4,38.31
30,Udine,T,35_39,35,2.5,0.007724,0.037891,69355.3,2627.9,340206.5,2393141.1,34.51
30,Udine,T,40_44,40,2.5,0.007754,0.038032,66727.3,2537.8,327292.3,2052934.6,30.77
30,Udine,T,45_49,45,2.5,0.009925,0.048425,64189.6,3108.4,313176.8,1725642.3,26.88
30,Udine,T,50_54,50,2.5,0.011695,0.056812,61081.2,3470.2,296730.4,1412465.5,23.12
30,Udine,T,55_59,55,2.5,0.015359,0.073956,57611.0,4260.7,277403.3,1115735.1,19.37
30,Udine,T,60_64,60,2.5,0.02426,0.114366,53350.3,6101.5,251498.0,838331.7,15.71
30,Udine,T,65_69,65,2.5,0.039652,0.180379,47248.9,8522.7,214937.6,586833.7,12.42
30,Udine,T,70_74,70,2.5,0.060277,0.261917,38726.2,10143.1,168273.2,371896.1,9.6
30,Udine,T,75_79,75,2.5,0.10314,0.409986,28583.1,11718.7,113618.9,203622.9,7.12
30,Udine,T,80_84,80,2.5,0.167108,0.589335,16864.4,9938.8,59475.2,90004.0,5.34
30,Udine,T,85plus,85,4.4081,0.226856,1.0,6925.6,6925.6,30528.8,30528.8,4.41
30,Udine,M,0,0,0.2992,0.162891,0.1462,100000.0,14620.0,89753.6,4866617.2,48.67
30,Udine,M,1_4,1,1.5,0.0195,0.074375,85380.0,6350.2,325644.5,4776863.6,55.95
30,Udine,M,5_9,5,2.5,0.003846,0.019047,79029.8,1505.2,391386.0,4451219.1,56.32
30,Udine,M,10_14,10,2.5,0.002778,0.013793,77524.6,1069.3,384949.6,4059833.1,52.37
30,Udine,M,15_19,15,2.5,0.004441,0.021964,76455.3,1679.2,378078.3,3674883.5,48.07
30,Udine,M,20_24,20,2.5,0.008312,0.040713,74776.0,3044.4,366269.2,3296805.2,44.09
30,Udine,M,25_29,25,2.5,0.008013,0.039278,71731.7,2817.4,351614.7,2930536.0,40.85
30,Udine,M,30_34,30,2.5,0.007352,0.036099,68914.2,2487.7,338351.8,2578921.3,37.42
30,Udine,M,35_39,35,2.5,0.007687,0.037712,66426.5,2505.1,325869.9,2240569.5,33.73
30,Udine,M,40_44,40,2.5,0.008754,0.042832,63921.4,2737.9,312762.6,1914699.7,29.95
30,Udine,M,45_49,45,2.5,0.010993,0.053493,61183.6,3272.9,297735.7,1601937.1,26.18
30,Udine,M,50_54,50,2.5,0.01238,0.060043,57910.7,3477.2,280860.6,1304201.4,22.52
30,Udine,M,55_59,55,2.5,0.01834,0.087681,54433.5,4772.8,260235.7,1023340.8,18.8
30,Udine,M,60_64,60,2.5,0.026542,0.124452,49660.7,6180.4,232852.8,763105.1,15.37
30,Udine,M,65_69,65,2.5,0.043171,0.194827,43480.4,8471.2,196223.9,530252.3,12.2
30,Udine,M,70_74,70,2.5,0.063841,0.27527,35009.2,9637.0,150953.6,334028.4,9.54
30,Udine,M,75_79,75,2.5,0.100808,0.402582,25372.2,10214.4,101325.1,183074.8,7.22
30,Udine,M,80_84,80,2.5,0.162348,0.577394,15157.8,8752.0,53909.0,81749.8,5.39
30,Udine,M,85plus,85,4.3462,0.230086,1.0,6405.8,6405.8,27840.8,27840.8,4.35
30,Udine,F,0,0,0.3141,0.122105,0.112669,100000.0,11266.9,92272.2,5333418.2,53.33
30,Udine,F,1_4,1,1.5,0.016845,0.064655,88733.1,5737.1,340589.9,5241146.0,59.07
30,Udine,F,5_9,5,2.5,0.002907,0.014431,82996.1,1197.7,411986.0,4900556.2,59.05
30,Udine,F,10_14,10,2.5,0.002751,0.013659,81798.4,1117.3,406198.6,4488570.1,54.87
30,Udine,F,15_19,15,2.5,0.004209,0.020825,80681.1,1680.2,399205.0,4082371.5,50.6
30,Udine,F,20_24,20,2.5,0.005469,0.026977,79000.9,2131.2,389676.6,3683166.5,46.62
30,Udine,F,25_29,25,2.5,0.006345,0.03123,76869.7,2400.7,378346.9,3293489.9,42.85
30,Udine,F,30_34,30,2.5,0.005945,0.029289,74469.0,2181.1,366892.4,2915143.0,39.15
30,Udine,F,35_39,35,2.5,0.007755,0.038039,72287.9,2749.8,354565.1,2548250.6,35.25
30,Udine,F,40_44,40,2.5,0.006877,0.033805,69538.1,2350.7,341813.8,2193685.4,31.55
30,Udine,F,45_49,45,2.5,0.008952,0.043781,67187.4,2941.5,328583.0,1851871.7,27.56
30,Udine,F,50_54,50,2.5,0.011047,0.053751,64245.8,3453.3,312595.9,1523288.6,23.71
30,Udine,F,55_59,55,2.5,0.012591,0.061035,60792.5,3710.5,294686.4,1210692.7,19.92
30,Udine,F,60_64,60,2.5,0.022101,0.104721,57082.1,5977.7,270466.1,916006.3,16.05
30,Udine,F,65_69,65,2.5,0.036421,0.166908,51104.4,8529.7,234197.6,645540.2,12.63
30,Udine,F,70_74,70,2.5,0.056894,0.249047,42574.7,10603.1,186365.6,411342.6,9.66
30,Udine,F,75_79,75,2.5,0.105478,0.417341,31971.6,13343.0,126500.2,224977.0,7.04
30,Udine,F,80_84,80,2.5,0.171598,0.600414,18628.5,11184.8,65180.5,98476.8,5.29
30,Udine,F,85plus,85,4.4731,0.223559,1.0,7443.7,7443.7,33296.3,33296.3,4.47
33,Piacenza,T,0,0,0.306,0.138497,0.126352,100000.0,12635.2,91231.3,5228014.4,52.28
33,Piacenza,T,1_4,1,1.5,0.016012,0.061584,87364.8,5380.3,336008.4,5136783.1,58.8
33,Piacenza,T,5_9,5,2.5,0.003014,0.014955,81984.5,1226.1,406857.2,4800774.7,58.56
33,Piacenza,T,10_14,10,2.5,0.001909,0.009499,80758.4,767.1,401874.2,4393917.5,54.41
33,Piacenza,T,15_19,15,2.5,0.003822,0.01893,79991.3,1514.3,396170.7,3992043.4,49.91
33,Piacenza,T,20_24,20,2.5,0.005943,0.029278,78477.0,2297.7,386640.9,3595872.6,45.82
33,Piacenza,T,25_29,25,2.5,0.006159,0.03033,76179.3,2310.5,375120.5,3209231.8,42.13
33,Piacenza,T,30_34,30,2.5,0.00586,0.028877,73868.8,2133.1,364011.4,2834111.3,38.37
33,Piacenza,T,35_39,35,2.5,0.006962,0.034214,71735.7,2454.4,352542.7,2470099.9,34.43
33,Piacenza,T,40_44,40,2.5,0.00742,0.036425,69281.4,2523.6,340097.9,2117557.2,30.56
33,Piacenza,T,45_49,45,2.5,0.007296,0.035826,66757.8,2391.6,327809.9,1777459.2,26.63
33,Piacenza,T,50_54,50,2.5,0.011763,0.057135,64366.2,3677.6,312636.8,1449649.3,22.52
33,Piacenza,T,55_59,55,2.5,0.01388,0.067071,60688.6,4070.5,293266.7,1137012.5,18.74
33,Piacenza,T,60_64,60,2.5,0.026114,0.122566,56618.1,6939.5,265741.9,843745.8,14.9
33,Piacenza,T,65_69,65,2.5,0.043711,0.197025,49678.6,9787.9,223923.4,578004.0,11.63
33,Piacenza,T,70_74,70,2.5,0.068814,0.293567,39890.7,11710.6,170177.1,354080.6,8.88
33,Piacenza,T,75_79,75,2.5,0.112868,0.440143,28180.1,12403.3,109892.4,183903.5,6.53
33,Piacenza,T,80_84,80,2.5,0.1882,0.639919,15776.8,10095.9,53644.4,74011.1,4.69
33,Piacenza,T,85plus,85,3.5851,0.278933,1.0,5680.9,5680.9,20366.7,20366.7,3.59
33,Piacenza,M,0,0,0.2992,0.146076,0.13251,100000.0,13251.0,90713.0,5135461.4,51.35
33,Piacenza,M,1_4,1,1.5,0.017351,0.066518,86749.0,5770.3,332570.0,5044748.3,58.15
33,Piacenza,M,5_9,5,2.5,0.003497,0.017335,80978.6,1403.8,401383.7,4712178.3,58.19
33,Piacenza,M,10_14,10,2.5,0.001728,0.008603,79574.8,684.6,396162.8,4310794.6,54.17
33,Piacenza,M,15_19,15,2.5,0.004558,0.022534,78890.3,1777.7,390007.1,3914631.9,49.62
33,Piacenza,M,20_24,20,2.5,0.006968,0.034243,77112.6,2640.6,378961.3,3524624.8,45.71
33,Piacenza,M,25_29,25,2.5,0.006454,0.03176,74472.0,2365.2,366446.8,3145663.5,42.24
33,Piacenza,M,30_34,30,2.5,0.00568,0.028,72106.8,2019.0,355486.3,2779216.6,38.54
