COD_PROV,DEN_PROV,sex,age_group,age_lo,ax,mx,qx,lx,dx,Lx,Tx,ex
63,Napoli,M,15_19,15,2.5,0.00669,0.032902,50359.9,1656.9,247657.2,2169930.0,43.09
63,Napoli,M,20_24,20,2.5,0.011204,0.054495,48703.0,2654.1,236879.7,1922272.9,39.47
63,Napoli,M,25_29,25,2.5,0.010139,0.049441,46048.9,2276.7,224552.6,1685393.2,36.6
63,Napoli,M,30_34,30,2.5,0.009383,0.04584,43772.2,2006.5,213844.5,1460840.6,33.37
63,Napoli,M,35_39,35,2.5,0.010822,0.052684,41765.6,2200.4,203327.3,1246996.0,29.86
63,Napoli,M,40_44,40,2.5,0.012065,0.058558,39565.3,2316.8,192034.2,1043668.7,26.38
63,Napoli,M,45_49,45,2.5,0.018739,0.089502,37248.4,3333.8,177907.6,851634.5,22.86
63,Napoli,M,50_54,50,2.5,0.017826,0.085327,33914.6,2893.8,162338.5,673726.9,19.87
63,Napoli,M,55_59,55,2.5,0.029444,0.137126,31020.8,4253.8,144469.5,511388.5,16.49
63,Napoli,M,60_64,60,2.5,0.031253,0.14494,26767.0,3879.6,124136.1,366919.0,13.71
63,Napoli,M,65_69,65,2.5,0.060781,0.263817,22887.4,6038.1,99341.8,242782.9,10.61
63,Napoli,M,70_74,70,2.5,0.076894,0.322478,16849.3,5433.5,70662.8,143441.1,8.51
63,Napoli,M,75_79,75,2.5,0.133654,0.500902,11415.8,5718.2,42783.5,72778.3,6.38
63,Napoli,M,80_84,80,2.5,0.158091,0.566542,5697.6,3227.9,20418.2,29994.9,5.26
63,Napoli,M,85plus,85,3.8777,0.257883,1.0,2469.7,2469.7,9576.7,9576.7,3.88
63,Napoli,F,0,0,0.3141,0.246206,0.210636,100000.0,21063.6,85552.7,3155138.4,31.55
63,Napoli,F,1_4,1,1.5,0.086669,0.284939,78936.4,22492.0,259515.6,3069585.7,38.89
63,Napoli,F,5_9,5,2.5,0.014838,0.071537,56444.4,4037.8,272127.3,2810070.0,49.78
63,Napoli,F,10_14,10,2.5,0.004954,0.024465,52406.6,1282.1,258827.4,2537942.7,48.43
63,Napoli,F,15_19,15,2.5,0.00741,0.036375,51124.4,1859.7,250973.0,2279115.2,44.58
63,Napoli,F,20_24,20,2.5,0.008436,0.041311,49264.8,2035.2,241235.8,2028142.3,41.17
63,Napoli,F,25_29,25,2.5,0.009917,0.048387,47229.6,2285.3,230434.7,1786906.4,37.83
63,Napoli,F,30_34,30,2.5,0.00945,0.046161,44944.3,2074.7,219534.8,1556471.8,34.63
63,Napoli,F,35_39,35,2.5,0.01021,0.049781,42869.6,2134.1,209012.9,1336937.0,31.19
63,Napoli,F,40_44,40,2.5,0.010097,0.049242,40735.5,2005.9,198662.9,1127924.1,27.69
63,Napoli,F,45_49,45,2.5,0.014153,0.068346,38729.6,2647.0,187030.7,929261.2,23.99
63,Napoli,F,50_54,50,2.5,0.014615,0.070501,36082.6,2543.9,174053.6,742230.5,20.57
63,Napoli,F,55_59,55,2.5,0.023844,0.112512,33538.8,3773.5,158260.1,568176.9,16.94
63,Napoli,F,60_64,60,2.5,0.028827,0.134446,29765.3,4001.8,138821.8,409916.8,13.77
63,Napoli,F,65_69,65,2.5,0.055421,0.243385,25763.4,6270.4,113141.1,271095.0,10.52
63,Napoli,F,70_74,70,2.5,0.077258,0.323759,19493.0,6311.0,81687.4,157953.9,8.1
63,Napoli,F,75_79,75,2.5,0.153689,0.555146,13182.0,7317.9,47615.1,76266.4,5.79
63,Napoli,F,80_84,80,2.5,0.174613,0.607758,5864.1,3563.9,20410.5,28651.4,4.89
63,Napoli,F,85plus,85,3.5828,0.279111,1.0,2300.1,2300.1,8240.9,8240.9,3.58
3,Novara,T,0,0,0.3058,0.257798,0.218663,100000.0,21866.3,84819.6,3617420.8,36.17
3,Novara,T,1_4,1,1.5,0.042349,0.15318,78133.7,11968.5,282613.5,3532601.2,45.21
3,Novara,T,5_9,5,2.5,0.012271,0.059527,66165.2,3938.6,320979.5,3249987.6,49.12
3,Novara,T,10_14,10,2.5,0.00527,0.026007,62226.6,1618.3,307087.2,2929008.1,47.07
3,Novara,T,15_19,15,2.5,0.006237,0.030707,60608.3,1861.1,298388.6,2621921.0,43.26
3,Novara,T,20_24,20,2.5,0.009041,0.044204,58747.2,2596.8,287243.8,2323532.3,39.55
3,Novara,T,25_29,25,2.5,0.010115,0.049329,56150.4,2769.8,273827.2,2036288.5,36.26
3,Novara,T,30_34,30,2.5,0.009649,0.047107,53380.5,2514.6,260616.1,1762461.3,33.02
3,Novara,T,35_39,35,2.5,0.010647,0.051853,50865.9,2637.6,247735.7,1501845.1,29.53
3,Novara,T,40_44,40,2.5,0.012136,0.058893,48228.4,2840.3,234041.0,1254109.4,26.0
3,Novara,T,45_49,45,2.5,0.016526,0.079351,45388.0,3601.6,217936.2,1020068.5,22.47
3,Novara,T,50_54,50,2.5,0.020032,0.095384,41786.4,3985.8,198967.8,802132.3,19.2
3,Novara,T,55_59,55,2.5,0.030386,0.141203,37800.7,5337.6,175659.4,603164.5,15.96
3,Novara,T,60_64,60,2.5,0.037246,0.170367,32463.1,5530.6,148488.9,427505.1,13.17
3,Novara,T,65_69,65,2.5,0.065981,0.28319,26932.5,7627.0,115594.8,279016.2,10.36
3,Novara,T,70_74,70,2.5,0.085783,0.353172,19305.4,6818.2,79481.9,163421.4,8.47
3,Novara,T,75_79,75,2.5,0.137624,0.51197,12487.3,6393.1,46453.7,83939.6,6.72
3,Novara,T,80_84,80,2.5,0.154658,0.557671,6094.2,3398.5,21974.5,37485.9,6.15
3,Novara,T,85plus,85,5.7543,0.173783,1.0,2695.6,2695.6,15511.4,15511.4,5.75
3,Novara,M,0,0,0.2992,0.278942,0.233327,100000.0,23332.7,83647.3,3526719.4,35.27
3,Novara,M,1_4,1,1.5,0.044581,0.160443,76667.3,12300.7,275917.3,3443072.1,44.91
3,Novara,M,5_9,5,2.5,0.012144,0.058929,64366.5,3793.1,312350.0,3167154.8,49.2
3,Novara,M,10_14,10,2.5,0.005113,0.02524,60573.5,1528.9,299045.1,2854804.8,47.13
3,Novara,M,15_19,15,2.5,0.005687,0.028034,59044.6,1655.3,291084.7,2555759.7,43.29
3,Novara,M,20_24,20,2.5,0.009623,0.046984,57389.3,2696.4,280205.6,2264675.0,39.46
3,Novara,M,25_29,25,2.5,0.009211,0.045018,54692.9,2462.2,267309.2,1984469.4,36.28
3,Novara,M,30_34,30,2.5,0.009051,0.044255,52230.8,2311.5,255375.1,1717160.2,32.88
3,Novara,M,35_39,35,2.5,0.010858,0.052857,49919.3,2638.6,243000.0,1461785.0,29.28
3,Novara,M,40_44,40,2.5,0.013409,0.06487,47280.7,3067.1,228735.8,1218785.0,25.78
3,Novara,M,45_49,45,2.5,0.017977,0.086018,44213.6,3803.2,211560.0,990049.3,22.39
3,Novara,M,50_54,50,2.5,0.021617,0.102544,40410.4,4143.8,191692.5,778489.2,19.26
3,Novara,M,55_59,55,2.5,0.030423,0.141362,36266.6,5126.7,168516.1,586796.7,16.18
3,Novara,M,60_64,60,2.5,0.040405,0.183492,31139.9,5713.9,141414.5,418280.6,13.43
3,Novara,M,65_69,65,2.5,0.061982,0.268331,25426.0,6822.6,110073.3,276866.1,10.89
3,Novara,M,70_74,70,2.5,0.089855,0.366864,18603.4,6824.9,75954.6,166792.7,8.97
3,Novara,M,75_79,75,2.5,0.099092,0.39709,11778.5,4677.1,47199.6,90838.1,7.71
3,Novara,M,80_84,80,2.5,0.156097,0.561402,7101.4,3986.7,25540.0,43638.5,6.15
3,Novara,M,85plus,85,5.8108,0.172094,1.0,3114.6,3114.6,18098.5,18098.5,5.81
3,Novara,F,0,0,0.3141,0.235322,0.202618,100000.0,20261.8,86102.6,3722814.9,37.23
3,Novara,F,1_4,1,1.5,0.040112,0.145823,79738.2,11627.7,289883.4,3636712.3,45.61
3,Novara,F,5_9,5,2.5,0.0124,0.060135,68110.5,4095.8,330312.8,3346828.8,49.14
3,Novara,F,10_14,10,2.5,0.005424,0.026756,64014.6,1712.8,315791.2,3016516.0,47.12
3,Novara,F,15_19,15,2.5,0.006731,0.0331,62301.8,2062.2,306353.6,2700724.8,43.35
3,Novara,F,20_24,20,2.5,0.009352,0.045691,60239.6,2752.4,294317.1,2394371.2,39.75
3,Novara,F,25_29,25,2.5,0.010935,0.05322,57487.2,3059.5,279787.4,2100054.1,36.53
3,Novara,F,30_34,30,2.5,0.010169,0.049584,54427.7,2698.8,265391.9,1820266.7,33.44
3,Novara,F,35_39,35,2.5,0.010464,0.050986,51729.0,2637.4,252051.4,1554874.8,30.06
3,Novara,F,40_44,40,2.5,0.011706,0.056868,49091.6,2791.7,238478.4,1302823.4,26.54
3,Novara,F,45_49,45,2.5,0.015183,0.073141,46299.8,3386.4,223033.1,1064345.0,22.99
3,Novara,F,50_54,50,2.5,0.018572,0.088738,42913.4,3808.1,205046.9,841312.0,19.6
3,Novara,F,55_59,55,2.5,0.030352,0.141056,39105.4,5516.0,181736.7,636265.1,16.27
3,Novara,F,60_64,60,2.5,0.034282,0.157878,33589.3,5303.0,154689.1,454528.4,13.53
3,Novara,F,65_69,65,2.5,0.068591,0.292753,28286.3,8280.9,120729.3,299839.3,10.6
3,Novara,F,70_74,70,2.5,0.080815,0.336159,20005.4,6725.0,83214.5,179110.1,8.95
3,Novara,F,75_79,75,2.5,0.117664,0.454596,13280.4,6037.2,51309.0,95895.5,7.22
3,Novara,F,80_84,80,2.5,0.153339,0.554232,7243.2,4014.4,26179.9,44586.5,6.16
3,Novara,F,85plus,85,5.7008,0.175415,1.0,3228.8,3228.8,18406.6,18406.6,5.7
28,Padova,T,0,0,0.3061,0.288654,0.240483,100000.0,24048.3,83312.0,3619872.4,36.2
28,Padova,T,1_4,1,1.5,0.041257,0.149598,75951.7,11362.2,275401.2,3536560.4,46.56
28,Padova,T,5_9,5,2.5,0.010839,0.052765,64589.5,3408.1,314427.1,3261159.2,50.49
28,Padova,T,10_14,10,2.5,0.005643,0.027822,61181.4,1702.2,301651.4,2946732.1,48.16
28,Padova,T,15_19,15,2.5,0.006727,0.03308,59479.2,1967.5,292477.1,2645080.7,44.47
28,Padova,T,20_24,20,2.5,0.008851,0.043297,57511.6,2490.1,281333.0,2352603.6,40.91
28,Padova,T,25_29,25,2.5,0.008365,0.04097,55021.5,2254.2,269472.2,2071270.6,37.64
28,Padova,T,30_34,30,2.5,0.008966,0.043847,52767.3,2313.7,258052.4,1801798.4,34.15
28,Padova,T,35_39,35,2.5,0.009617,0.046954,50453.6,2369.0,246345.6,1543746.0,30.6
28,Padova,T,40_44,40,2.5,0.010355,0.050468,48084.6,2426.7,234356.3,1297400.4,26.98
28,Padova,T,45_49,45,2.5,0.014337,0.069205,45657.9,3159.7,220390.1,1063044.1,23.28
28,Padova,T,50_54,50,2.5,0.020765,0.098699,42498.2,4194.5,202004.4,842654.0,19.83
28,Padova,T,55_59,55,2.5,0.024442,0.115171,38303.6,4411.5,180489.4,640649.5,16.73
28,Padova,T,60_64,60,2.5,0.039127,0.178203,33892.1,6039.7,154361.5,460160.2,13.58
28,Padova,T,65_69,65,2.5,0.066212,0.284043,27852.5,7911.3,119484.1,305798.7,10.98
28,Padova,T,70_74,70,2.5,0.082189,0.3409,19941.2,6797.9,82711.0,186314.6,9.34
28,Padova,T,75_79,75,2.5,0.101564,0.404989,13143.2,5322.9,52409.0,103603.6,7.88
28,Padova,T,80_84,80,2.5,0.130145,0.490979,7820.4,3839.6,29502.7,51194.7,6.55
28,Padova,T,85plus,85,5.4492,0.183512,1.0,3980.7,3980.7,21691.9,21691.9,5.45
28,Padova,M,0,0,0.2992,0.303114,0.250004,100000.0,25000.4,82478.5,3567863.8,35.68
28,Padova,M,1_4,1,1.5,0.041652,0.150896,74999.6,11317.2,271705.5,3485385.3,46.47
28,Padova,M,5_9,5,2.5,0.010643,0.051838,63682.4,3301.2,310159.3,3213679.8,50.46
28,Padova,M,10_14,10,2.5,0.004966,0.024524,60381.3,1480.8,298204.3,2903520.5,48.09
28,Padova,M,15_19,15,2.5,0.006764,0.033256,58900.5,1958.8,289605.3,2605316.1,44.23
28,Padova,M,20_24,20,2.5,0.009457,0.046191,56941.7,2630.2,278132.9,2315710.8,40.67
28,Padova,M,25_29,25,2.5,0.00734,0.036037,54311.5,1957.2,266664.4,2037577.9,37.52
28,Padova,M,30_34,30,2.5,0.008017,0.039297,52354.3,2057.4,256628.0,1770913.5,33.83
28,Padova,M,35_39,35,2.5,0.008711,0.042628,50296.9,2144.1,246124.4,1514285.5,30.11
28,Padova,M,40_44,40,2.5,0.010989,0.053474,48152.9,2574.9,234327.0,1268161.1,26.34
28,Padova,M,45_49,45,2.5,0.015715,0.075603,45577.9,3445.8,219275.1,1033834.1,22.68
28,Padova,M,50_54,50,2.5,0.022419,0.106147,42132.1,4472.2,199480.0,814559.0,19.33
28,Padova,M,55_59,55,2.5,0.025782,0.121104,37659.9,4560.8,176897.6,615079.0,16.33
28,Padova,M,60_64,60,2.5,0.041042,0.186112,33099.1,6160.2,150095.3,438181.4,13.24
28,Padova,M,65_69,65,2.5,0.069492,0.296031,26939.0,7974.8,114757.9,288086.2,10.69
28,Padova,M,70_74,70,2.5,0.088962,0.363881,18964.2,6900.7,77569.2,173328.2,9.14
28,Padova,M,75_79,75,2.5,0.106899,0.421778,12063.5,5088.1,47597.1,95759.0,7.94
28,Padova,M,80_84,80,2.5,0.115835,0.449117,6975.4,3132.8,27045.0,48161.9,6.9
28,Padova,M,85plus,85,5.4955,0.181969,1.0,3842.6,3842.6,21116.9,21116.9,5.5
28,Padova,F,0,0,0.3141,0.277215,0.232927,100000.0,23292.7,84023.8,3644253.3,36.44
28,Padova,F,1_4,1,1.5,0.041171,0.149316,76707.3,11453.6,278195.1,3560229.5,46.41
28,Padova,F,5_9,5,2.5,0.011083,0.053923,65253.7,3518.7,317471.7,3282034.4,50.3
28,Padova,F,10_14,10,2.5,0.006366,0.031333,61735.0,1934.4,303839.1,2964562.7,48.02
28,Padova,F,15_19,15,2.5,0.006718,0.033036,59800.6,1975.6,294064.3,2660723.6,44.49
28,Padova,F,20_24,20,2.5,0.00825,0.040417,57825.1,2337.1,283282.6,2366659.3,40.93
28,Padova,F,25_29,25,2.5,0.009411,0.045976,55488.0,2551.1,271062.1,2083376.7,37.55
28,Padova,F,30_34,30,2.5,0.009954,0.048562,52936.9,2570.7,258257.6,1812314.6,34.24
28,Padova,F,35_39,35,2.5,0.010589,0.05158,50366.2,2597.9,245336.1,1554057.0,30.86
28,Padova,F,40_44,40,2.5,0.009714,0.047419,47768.3,2265.1,233178.6,1308720.8,27.4
28,Padova,F,45_49,45,2.5,0.012948,0.06271,45503.1,2853.5,220381.9,1075542.3,23.64
28,Padova,F,50_54,50,2.5,0.019158,0.091411,42649.6,3898.6,203501.5,855160.4,20.05
28,Padova,F,55_59,55,2.5,0.023173,0.109518,38751.0,4243.9,183145.1,651658.9,16.82
28,Padova,F,60_64,60,2.5,0.037377,0.170916,34507.1,5897.8,157790.8,468513.7,13.58
28,Padova,F,65_69,65,2.5,0.063191,0.272852,28609.2,7806.1,123531.0,310723.0,10.86
28,Padova,F,70_74,70,2.5,0.081827,0.339652,20803.1,7065.8,86351.2,187192.0,9.0
28,Padova,F,75_79,75,2.5,0.102033,0.406478,13737.3,5583.9,54726.8,100840.8,7.34
28,Padova,F,80_84,80,2.5,0.144527,0.530834,8153.4,4328.1,29946.7,46114.0,5.66
28,Padova,F,85plus,85,4.2264,0.236607,1.0,3825.3,3825.3,16167.3,16167.3,4.23
82,Palermo,T,0,0,0.3062,0.281349,0.235399,100000.0,23539.9,83668.1,3410641.6,34.11
82,Palermo,T,1_4,1,1.5,0.073102,0.247227,76460.1,18903.0,258582.8,3326973.5,43.51
82,Palermo,T,5_9,5,2.5,0.009648,0.047105,57557.1,2711.2,281007.4,3068390.7,53.31
82,Palermo,T,10_14,10,2.5,0.004296,0.02125,54845.9,1165.5,271315.7,2787383.3,50.82
82,Palermo,T,15_19,15,2.5,0.005767,0.028425,53680.4,1525.9,264587.3,2516067.6,46.87
82,Palermo,T,20_24,20,2.5,0.008205,0.040202,52154.5,2096.7,255530.8,2251480.3,43.17
82,Palermo,T,25_29,25,2.5,0.007506,0.036837,50057.8,1844.0,245679.0,1995949.4,39.87
82,Palermo,T,30_34,30,2.5,0.007336,0.036021,48213.8,1736.7,236727.2,1750270.4,36.3
82,Palermo,T,35_39,35,2.5,0.008994,0.043983,46477.1,2044.2,227274.9,1513543.2,32.57
82,Palermo,T,40_44,40,2.5,0.008704,0.042592,44432.9,1892.5,217433.2,1286268.2,28.95
82,Palermo,T,45_49,45,2.5,0.012642,0.061275,42540.4,2606.7,206185.4,1068835.0,25.13
82,Palermo,T,50_54,50,2.5,0.015187,0.073157,39933.8,2921.4,192365.2,862649.6,21.6
82,Palermo,T,55_59,55,2.5,0.031924,0.147822,37012.3,5471.3,171383.5,670284.4,18.11
82,Palermo,T,60_64,60,2.5,0.024341,0.114724,31541.1,3618.5,148659.1,498900.9,15.82
82,Palermo,T,65_69,65,2.5,0.056762,0.248542,27922.5,6939.9,122262.9,350241.8,12.54
82,Palermo,T,70_74,70,2.5,0.046849,0.209685,20982.6,4399.8,93913.7,227978.9,10.87
82,Palermo,T,75_79,75,2.5,0.118428,0.456875,16582.9,7576.3,63973.6,134065.2,8.08
82,Palermo,T,80_84,80,2.5,0.078913,0.329552,9006.6,2968.1,37612.5,70091.6,7.78
82,Palermo,T,85plus,85,5.3787,0.185918,1.0,6038.4,6038.4,32479.0,32479.0,5.38
82,Palermo,M,0,0,0.2992,0.294394,0.244042,100000.0,24404.2,82896.3,3381835.9,33.82
82,Palermo,M,1_4,1,1.5,0.072763,0.246256,75595.8,18616.0,255843.3,3298939.6,43.64
82,Palermo,M,5_9,5,2.5,0.009342,0.045644,56979.9,2600.8,278397.3,3043096.2,53.41
82,Palermo,M,10_14,10,2.5,0.004204,0.020804,54379.1,1131.3,269067.1,2764699.0,50.84
82,Palermo,M,15_19,15,2.5,0.004785,0.023641,53247.8,1258.8,263091.8,2495631.9,46.87
82,Palermo,M,20_24,20,2.5,0.008768,0.0429,51988.9,2230.3,254368.9,2232540.1,42.94
82,Palermo,M,25_29,25,2.5,0.006838,0.033617,49758.6,1672.7,244611.3,1978171.2,39.76
82,Palermo,M,30_34,30,2.5,0.006724,0.033063,48085.9,1589.9,236454.8,1733560.0,36.05
82,Palermo,M,35_39,35,2.5,0.009641,0.04707,46496.0,2188.6,227008.7,1497105.2,32.2
82,Palermo,M,40_44,40,2.5,0.009197,0.04495,44307.4,1991.6,216558.1,1270096.5,28.67
82,Palermo,M,45_49,45,2.5,0.014877,0.071718,42315.8,3034.8,203992.0,1053538.3,24.9
82,Palermo,M,50_54,50,2.5,0.017151,0.082231,39281.0,3230.1,188329.8,849546.3,21.63
82,Palermo,M,55_59,55,2.5,0.031163,0.144554,36050.9,5211.3,167226.3,661216.5,18.34
82,Palermo,M,60_64,60,2.5,0.025163,0.11837,30839.6,3650.5,145071.8,493990.2,16.02
82,Palermo,M,65_69,65,2.5,0.056468,0.247413,27189.1,6727.0,119128.2,348918.4,12.83
82,Palermo,M,70_74,70,2.5,0.044085,0.198545,20462.2,4062.7,92154.2,229790.2,11.23
82,Palermo,M,75_79,75,2.5,0.108711,0.427399,16399.5,7009.1,64474.7,137636.0,8.39
82,Palermo,M,80_84,80,2.5,0.076552,0.321275,9390.4,3016.9,39409.7,73161.3,7.79
82,Palermo,M,85plus,85,5.2956,0.188835,1.0,6373.5,6373.5,33751.6,33751.6,5.3
82,Palermo,F,0,0,0.3141,0.270891,0.228445,100000.0,22844.5,84331.2,3471782.7,34.72
82,Palermo,F,1_4,1,1.5,0.069024,0.235465,77155.5,18167.4,263203.4,3387451.5,43.9
82,Palermo,F,5_9,5,2.5,0.009966,0.048617,58988.1,2867.8,287770.9,3124248.1,52.96
82,Palermo,F,10_14,10,2.5,0.00439,0.021712,56120.3,1218.5,277555.1,2836477.2,50.54
82,Palermo,F,15_19,15,2.5,0.006752,0.033201,54901.8,1822.8,269951.9,2558922.1,46.61
82,Palermo,F,20_24,20,2.5,0.007607,0.037326,53079.0,1981.2,260441.9,2288970.2,43.12
82,Palermo,F,25_29,25,2.5,0.008191,0.040135,51097.8,2050.8,250361.7,2028528.3,39.7
82,Palermo,F,30_34,30,2.5,0.007959,0.039018,49046.9,1913.7,240450.3,1778166.6,36.25
82,Palermo,F,35_39,35,2.5,0.008329,0.040794,47133.2,1922.7,230859.1,1537716.3,32.62
82,Palermo,F,40_44,40,2.5,0.008419,0.041226,45210.4,1863.8,221392.6,1306857.2,28.91
82,Palermo,F,45_49,45,2.5,0.012616,0.061149,43346.6,2650.6,210106.5,1085464.6,25.04
82,Palermo,F,50_54,50,2.5,0.01338,0.064736,40696.0,2634.5,196893.7,875358.1,21.51
82,Palermo,F,55_59,55,2.5,0.032644,0.150905,38061.5,5743.7,175948.3,678464.4,17.83
82,Palermo,F,60_64,60,2.5,0.023604,0.111442,32317.8,3601.6,152585.3,502516.1,15.55
82,Palermo,F,65_69,65,2.5,0.05702,0.249529,28716.3,7165.6,125667.5,349930.9,12.19
82,Palermo,F,70_74,70,2.5,0.049485,0.220186,21550.7,4745.2,95890.7,224263.4,10.41
82,Palermo,F,75_79,75,2.5,0.12881,0.487169,16805.6,8187.1,63559.9,128372.7,7.64
82,Palermo,F,80_84,80,2.5,0.080912,0.336492,8618.4,2900.0,35842.0,64812.7,7.52
82,Palermo,F,85plus,85,5.0662,0.197385,1.0,5718.4,5718.4,28970.8,28970.8,5.07
34,Parma,T,0,0,0.3058,0.236974,0.203498,100000.0,20349.8,85873.6,3741839.9,37.42
34,Parma,T,1_4,1,1.5,0.044332,0.159635,79650.2,12715.0,286813.3,3655966.3,45.9
34,Parma,T,5_9,5,2.5,0.007844,0.038464,66935.2,2574.6,328239.6,3369153.0,50.33
34,Parma,T,10_14,10,2.5,0.004676,0.023108,64360.6,1487.3,318085.0,3040913.4,47.25
34,Parma,T,15_19,15,2.5,0.006969,0.034249,62873.4,2153.3,308983.5,2722828.4,43.31
34,Parma,T,20_24,20,2.5,0.009883,0.048226,60720.0,2928.3,296279.5,2413844.9,39.75
34,Parma,T,25_29,25,2.5,0.009144,0.044699,57791.8,2583.2,282500.7,2117565.4,36.64
34,Parma,T,30_34,30,2.5,0.009774,0.047706,55208.5,2633.8,269458.1,1835064.6,33.24
34,Parma,T,35_39,35,2.5,0.010143,0.049462,52574.7,2600.5,256372.5,1565606.5,29.78
34,Parma,T,40_44,40,2.5,0.012118,0.05881,49974.3,2939.0,242523.9,1309234.0,26.2
34,Parma,T,45_49,45,2.5,0.01612,0.077478,47035.3,3644.2,226066.0,1066710.2,22.68
34,Parma,T,50_54,50,2.5,0.020246,0.096353,43391.1,4180.9,206503.3,840644.2,19.37
34,Parma,T,55_59,55,2.5,0.030239,0.140568,39210.2,5511.7,182271.9,634140.8,16.17
34,Parma,T,60_64,60,2.5,0.039173,0.178395,33698.5,6011.7,153463.4,451869.0,13.41
34,Parma,T,65_69,65,2.5,0.069121,0.294682,27686.9,8158.8,118037.2,298405.5,10.78
34,Parma,T,70_74,70,2.5,0.090174,0.367927,19528.0,7184.9,79678.0,180368.3,9.24
34,Parma,T,75_79,75,2.5,0.100871,0.402781,12343.1,4971.6,49286.8,100690.3,8.16
34,Parma,T,80_84,80,2.5,0.125888,0.478764,7371.6,3529.2,28034.7,51403.6,6.97
34,Parma,T,85plus,85,6.082,0.16442,1.0,3842.3,3842.3,23368.9,23368.9,6.08
34,Parma,M,0,0,0.2992,0.25655,0.217452,100000.0,21745.2,84759.9,3712062.4,37.12
34,Parma,M,1_4,1,1.5,0.04379,0.157877,78254.8,12354.6,282132.8,3627302.5,46.35
34,Parma,M,5_9,5,2.5,0.007994,0.039185,65900.2,2582.3,323045.3,3345169.7,50.76
34,Parma,M,10_14,10,2.5,0.004647,0.022968,63317.9,1454.3,312953.8,3022124.4,47.73
34,Parma,M,15_19,15,2.5,0.007306,0.035875,61863.6,2219.4,303769.6,2709170.6,43.79
34,Parma,M,20_24,20,2.5,0.009769,0.047681,59644.2,2843.9,291111.4,2405401.0,40.33
34,Parma,M,25_29,25,2.5,0.007121,0.034983,56800.4,1987.1,279034.1,2114289.6,37.22
34,Parma,M,30_34,30,2.5,0.007244,0.035575,54813.3,1950.0,269191.4,1835255.4,33.48
34,Parma,M,35_39,35,2.5,0.009583,0.046796,52863.3,2473.8,258132.0,1566064.0,29.62
34,Parma,M,40_44,40,2.5,0.011842,0.057509,50389.5,2897.9,244702.9,1307932.0,25.96
34,Parma,M,45_49,45,2.5,0.017345,0.083121,47491.6,3947.5,227589.4,1063229.1,22.39
34,Parma,M,50_54,50,2.5,0.021216,0.100739,43544.1,4386.6,206754.1,835639.6,19.19
34,Parma,M,55_59,55,2.5,0.031567,0.146291,39157.5,5728.4,181466.7,628885.5,16.06
34,Parma,M,60_64,60,2.5,0.039575,0.180059,33429.1,6019.2,152097.6,447418.9,13.38
34,Parma,M,65_69,65,2.5,0.069728,0.296888,27409.9,8137.7,116705.4,295321.2,10.77
34,Parma,M,70_74,70,2.5,0.091736,0.373111,19272.2,7190.7,78384.5,178615.8,9.27
34,Parma,M,75_79,75,2.5,0.099462,0.398278,12081.5,4811.8,48378.2,100231.4,8.3
34,Parma,M,80_84,80,2.5,0.120536,0.463122,7269.7,3366.8,27931.8,51853.1,7.13
34,Parma,M,85plus,85,6.129,0.163158,1.0,3903.0,3903.0,23921.4,23921.4,6.13
34,Parma,F,0,0,0.3141,0.215424,0.187691,100000.0,18769.1,87126.4,3785371.5,37.85
34,Parma,F,1_4,1,1.5,0.044454,0.160031,81230.9,12999.5,292424.9,3698245.0,45.53
34,Parma,F,5_9,5,2.5,0.007689,0.037719,68231.4,2573.6,334723.0,3405820.2,49.92
34,Parma,F,10_14,10,2.5,0.004706,0.023256,65657.8,1526.9,324471.6,3071097.2,46.77
34,Parma,F,15_19,15,2.5,0.007038,0.034583,64130.9,2217.8,315109.7,2746625.6,42.83
34,Parma,F,20_24,20,2.5,0.009994,0.048751,61913.0,3018.3,302019.2,2431515.9,39.27
34,Parma,F,25_29,25,2.5,0.011009,0.05357,58894.7,3155.0,286585.9,2129496.7,36.16
34,Parma,F,30_34,30,2.5,0.012226,0.059316,55739.7,3306.3,270432.7,1842910.7,33.06
34,Parma,F,35_39,35,2.5,0.01081,0.052627,52433.4,2759.4,255268.5,1572478.0,29.99
34,Parma,F,40_44,40,2.5,0.012589,0.061027,49674.0,3031.4,240791.4,1317209.5,26.52
34,Parma,F,45_49,45,2.5,0.014834,0.07152,46642.6,3335.9,224873.1,1076418.1,23.08
34,Parma,F,50_54,50,2.5,0.01917,0.091469,43306.7,3961.2,206630.4,851545.0,19.66
34,Parma,F,55_59,55,2.5,0.028261,0.13198,39345.5,5192.8,183745.4,644914.6,16.39
34,Parma,F,60_64,60,2.5,0.037261,0.170429,34152.7,5820.6,156211.9,461169.2,13.5
34,Parma,F,65_69,65,2.5,0.068444,0.29222,28332.1,8279.2,120962.4,304957.3,10.76
34,Parma,F,70_74,70,2.5,0.088289,0.361626,20052.9,7251.7,82135.3,183995.0,9.18
34,Parma,F,75_79,75,2.5,0.102686,0.40855,12801.2,5229.9,50931.3,101859.7,7.96
34,Parma,F,80_84,80,2.5,0.132941,0.498896,7571.3,3777.3,28413.2,50928.4,6.73
34,Parma,F,85plus,85,5.9344,0.168508,1.0,3794.0,3794.0,22515.2,22515.2,5.93
18,Pavia,T,0,0,0.3057,0.234188,0.201436,100000.0,20143.6,86014.6,3586910.9,35.87
